sample_id,image_path,ground_truth,language,dataset,prediction_azure_intelligence,inference_time_ms_azure_intelligence,tokens_used_azure_intelligence,error_azure_intelligence,prediction_mistral_document_ai,inference_time_ms_mistral_document_ai,tokens_used_mistral_document_ai,error_mistral_document_ai
icdar_tr_img_02626,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02626.jpg,# GUITS GUICHARD,"Symbols, None, Latin",ICDAR_mini,"GUIGNARD
CUIRS",2552.122116088867,,,"GUIGNARD
CUIRS",2441.419839859009,,
icdar_tr_img_02899,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02899.jpg,"<table><tr><td colspan=""3"">![img-0.jpeg](img-0.jpeg)</td></tr></table>","Symbols, Latin",ICDAR_mini,"DARTY
CUISINES
&
SERVICES
MESURE
SUR",2654.5610427856445,,,"DARTY
CUISINES
&
SERVICES
MESURE
SUR",1764.0728950500488,,
icdar_tr_img_02932,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02932.jpg,"# ALOUER

Tél : 04 90 15 23 00","Symbols, Latin",ICDAR_mini,"LOUER
A
00
23
15
90
04
Tél
:",2512.362003326416,,,"LOUER
A
00
23
15
90
04
Tél
:",1297.7337837219238,,
icdar_tr_img_02969,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02969.jpg,"^{}[] 11 51
^{}[] 3.4600 HESSAC","None, Latin",ICDAR_mini,"SI
EL.
PESSAC
33600
RUE
DES
GLACIÈRES",3733.76727104187,,,"SI
EL.
PESSAC
33600
RUE
DES
GLACIÈRES",2027.918815612793,,
icdar_tr_img_03006,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03006.jpg,"^{}[] 课题

^{}[] 课题

^{}[] 课题

^{}[] 课题

^{}[] 课题

^{}[] 课题

^{}[] 课题

^{}[] 课题

^{}[] 课题

^{}[] 课题

^{}[] 课题

^{}[] 课题

^{}[] 课题

^{}[] 课题

^{}[] 课题

^{}[] 课题

^{}[] 课题

^{}[] 课题

^{}[] 课题

^{}[] 课题

^{}[] 课题

^{}[] 课题

^{}[] 课题

^{}[] 课题

^{}[] 课题

^{}[] 课","Mixed, Chinese, Latin",ICDAR_mini,"做文明行路人
开三让文明车
中国联通
3G通信信息专家
联通3G
畅享极速
11",2675.1790046691895,,,"做文明行路人
开三让文明车
中国联通
3G通信信息专家
联通3G
畅享极速
11",2036.618947982788,,
icdar_tr_img_03017,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03017.jpg,"# 东风汽车有限 

## 英菲尼迪国产化项目签约仪式

2012年5月29日 湖北景阳",Chinese,ICDAR_mini,"东风汽车有限
襄阳市人民政府
英菲尼迪国产化项目签约仪式
湖北襄阳
2012年5月28日",2456.057071685791,,,"东风汽车有限
襄阳市人民政府
英菲尼迪国产化项目签约仪式
湖北襄阳
2012年5月28日",1137.887954711914,,
icdar_tr_img_03039,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03039.jpg,"# CF中文信息技术专业委员会重组大会暨学术研讨会

![img-0.jpeg](img-0.jpeg)",Mixed,ICDAR_mini,CF中文信息技术专业委员会重组大会暨学术研讨会,2677.3922443389893,,,CF中文信息技术专业委员会重组大会暨学术研讨会,817.0609474182129,,
icdar_tr_img_03052,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03052.jpg,.,Chinese,ICDAR_mini,中国渔政311,2456.7949771881104,,,中国渔政311,658.2531929016113,,
icdar_tr_img_03120,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03120.jpg,.,Chinese,ICDAR_mini,"河道水深危险
请注意安全",2745.7878589630127,,,"河道水深危险
请注意安全",3462.9130363464355,,
icdar_tr_img_03121,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03121.jpg,"# 06 欢迎你安身地景，返程票 

农民工团体票预订专口农民工返程票发售专口","Chinese, Latin",ICDAR_mini,"85
欢迎购买异地票、返程票
农民工团体票预订专口
农民工返程票发售专口",2539.3521785736084,,,"85
欢迎购买异地票、返程票
农民工团体票预订专口
农民工返程票发售专口",1318.755865097046,,
icdar_tr_img_03127,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03127.jpg,"![img-0.jpeg](img-0.jpeg)

Red flag wave freely","Chinese, Latin",ICDAR_mini,"红旗漫卷
freely
wave
flag
Red",9382.26318359375,,,"红旗漫卷
freely
wave
flag
Red",2568.1369304656982,,
icdar_tr_img_03135,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03135.jpg,"# 为了老人和小孩的健康，我会增加不便在平台内进行销售额的

![img-0.jpeg](img-0.jpeg)","Chinese, Latin",ICDAR_mini,"为了老人和孩子的
安全请您不要在平台内
进行球类运动
裕展物业
MGPM",2604.2981147766113,,,"为了老人和孩子的
安全请您不要在平台内
进行球类运动
裕展物业
MGPM",2429.2359352111816,,
icdar_tr_img_03137,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03137.jpg,"# 遊林

![img-0.jpeg](img-0.jpeg)",Chinese,ICDAR_mini,逸林,2567.9550170898438,,,逸林,1333.5862159729004,,
icdar_tr_img_03155,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03155.jpg,"# 融科资讯中心
Raycom InfoTech Park

→ 中关村南三街
Zhongguancun South Third Street

↑ 北四环路
North 4th Ring Road

→ 融科资讯中心A座
Raycom InfoTech Park A

中国银行 Bank of China
浮士德法餐 Firstar
俏江南餐厅 South Beauty Restaurant

→ 融科资讯中心C座
Raycom InfoTech Park C","Mixed, Chinese, Latin",ICDAR_mini,"融科资讯中心
Raycom
InfoTech
Park
中关村南三街
Zhongguancun
South
Third
Street
北四环路
North
4th
Ring
Road
融科资讯中心A座
Raycom
InfoTech
Park
A
中国银行
Bank
of
China
浮士德法餐
Firstar
俏江南餐厅
South
Beauty
Restaurant
融科资讯中心C座
Raycom
InfoTech
Park
C",2553.2610416412354,,,"融科资讯中心
Raycom
InfoTech
Park
中关村南三街
Zhongguancun
South
Third
Street
北四环路
North
4th
Ring
Road
融科资讯中心A座
Raycom
InfoTech
Park
A
中国银行
Bank
of
China
浮士德法餐
Firstar
俏江南餐厅
South
Beauty
Restaurant
融科资讯中心C座
Raycom
InfoTech
Park
C",2764.695167541504,,
icdar_tr_img_03160,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03160.jpg,"![img-0.jpeg](img-0.jpeg)

![img-1.jpeg](img-1.jpeg)

![img-2.jpeg](img-2.jpeg)

![img-3.jpeg](img-3.jpeg)

**航天科技股份有限公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**","Mixed, Chinese, Latin",ICDAR_mini,"玛花纤体
R
成功纤体
Marie
France
Bodyline
就是女人成功的开始
TM
NEW
BODY
NEW
LIFE
纤变精彩人生
纤体前的Sabrina
100%
3372-7383
www.mariefrance.com.cn
直营店",4899.4140625,,,"玛花纤体
R
成功纤体
Marie
France
Bodyline
就是女人成功的开始
TM
NEW
BODY
NEW
LIFE
纤变精彩人生
纤体前的Sabrina
100%
3372-7383
www.mariefrance.com.cn
直营店",2825.2367973327637,,
icdar_tr_img_03166,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03166.jpg,"# 我家人专用

Special for deformed

![img-0.jpeg](img-0.jpeg)","Chinese, Latin",ICDAR_mini,"残疾人专用
for
Special
deformed",2460.664987564087,,,"残疾人专用
for
Special
deformed",1330.0011157989502,,
icdar_tr_img_03181,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03181.jpg,.,"Chinese, Latin",ICDAR_mini,"秀水街
SILK
STREET",2454.0250301361084,,,"秀水街
SILK
STREET",1622.2212314605713,,
icdar_tr_img_03237,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03237.jpg,"# 中国驰名商标

长白山
世界三大天然优质水源地之一
联合国人与生物圈自然保护区

泉阳泉
国际饮水组织示范水源
中国长白山矿泉水加工区

企业通过
ISO9001国际质量管理体系认证
ISO14001国际环境管理体系认证
HACCP食品安全管理体系认证

陈云夫人、著名营养学家于若木
曾为泉阳泉题词：
“长白山第一甘泉”","Mixed, None, Chinese, Latin",ICDAR_mini,"中国驰名商标
长白山
R
世界三大天然优质水源之一
联合国人与生物圈自然保护区
泉阳泉
国际饮水组织示范水源
中国长白山矿泉水加工区
企业通过
ISO9001国际质量管理体系认证
ISO14001国际环境管理体系认证
HACCP食品安全管理体系认证
陈云夫人、著名营养学家于若木
曾为泉阳泉题词:
“长白山第一甘泉”",2602.792978286743,,,"中国驰名商标
长白山
R
世界三大天然优质水源之一
联合国人与生物圈自然保护区
泉阳泉
国际饮水组织示范水源
中国长白山矿泉水加工区
企业通过
ISO9001国际质量管理体系认证
ISO14001国际环境管理体系认证
HACCP食品安全管理体系认证
陈云夫人、著名营养学家于若木
曾为泉阳泉题词:
“长白山第一甘泉”",1884.8059177398682,,
icdar_tr_img_03241,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03241.jpg,"# 购修育养成大师

## RATIONAL CONFERENCE HOTEL

热烈祝贺全国检察机关案件管理工作推进会隆重召开！","Chinese, Latin",ICDAR_mini,"國際會議大酒店
HOTEL
CONFERENCE
RNATIONAL
热烈祝贺全国检察机关案件管理工作推进会隆重召开!",2564.4428730010986,,,"國際會議大酒店
HOTEL
CONFERENCE
RNATIONAL
热烈祝贺全国检察机关案件管理工作推进会隆重召开!",1691.9360160827637,,
icdar_tr_img_03286,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03286.jpg,"![img-0.jpeg](img-0.jpeg)

# 2014",Chinese,ICDAR_mini,"三门峡西站
严禁携带易燃、易爆、危险品进站上车!
加强环境保护走可持续发展道路",2532.481908798218,,,"三门峡西站
严禁携带易燃、易爆、危险品进站上车!
加强环境保护走可持续发展道路",1640.955924987793,,
icdar_tr_img_03291,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03291.jpg,"全国重点文物保护单位

# 十三陵-长陵

中华人民共和国国务院
一九六一年三月四日公布
北京市文物事业管理局一九八一年七月立

![img-0.jpeg](img-0.jpeg)","Chinese, Latin",ICDAR_mini,"全国重点文物保护单位
十三陵-长陵
中华人民共和国国务院
一九六一年三月四日公布
北京市文物事业管理局一九八一年七月立
入口
Entrance
出口
Exit",2619.71116065979,,,"全国重点文物保护单位
十三陵-长陵
中华人民共和国国务院
一九六一年三月四日公布
北京市文物事业管理局一九八一年七月立
入口
Entrance
出口
Exit",1848.1111526489258,,
icdar_tr_img_03306,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03306.jpg,# ![img-0.jpeg](img-0.jpeg),"Chinese, Latin",ICDAR_mini,"吧
网
WC",2453.9403915405273,,,"吧
网
WC",1269.9248790740967,,
icdar_tr_img_03314,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03314.jpg,"![img-0.jpeg](img-0.jpeg)
天津市",Chinese,ICDAR_mini,天津南站,2465.3608798980713,,,天津南站,1068.897008895874,,
icdar_tr_img_03316,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03316.jpg,"![img-0.jpeg](img-0.jpeg)

# 40085 40085

中央财产预算物中心B1总A区","Mixed, Chinese, Latin",ICDAR_mini,"华尔街英语
ENGLISH
WALL
STREET
1972
ANNIVERSARY
2012
40
th
40085
40085
中关村广场购物中心B1层A区",2755.246877670288,,,"华尔街英语
ENGLISH
WALL
STREET
1972
ANNIVERSARY
2012
40
th
40085
40085
中关村广场购物中心B1层A区",2949.5182037353516,,
icdar_tr_img_03320,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03320.jpg,"![img-0.jpeg](img-0.jpeg)

# 关爱文化体育中心 

Chongguanqun Culture and Sports Center","Chinese, Latin",ICDAR_mini,"跆拳道馆
成人跆拳道198元
道服
(5折)
中关村文化体育中心
P
Zhongguancun
Culture
Sports
and
Center",4858.268976211548,,,"跆拳道馆
成人跆拳道198元
道服
(5折)
中关村文化体育中心
P
Zhongguancun
Culture
Sports
and
Center",2796.555995941162,,
icdar_tr_img_03342,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03342.jpg,"![img-0.jpeg](img-0.jpeg)

# ![img-1.jpeg](img-1.jpeg)

![img-2.jpeg](img-2.jpeg)

![img-3.jpeg](img-3.jpeg)

![img-4.jpeg](img-4.jpeg)

![img-5.jpeg](img-5.jpeg)",Chinese,ICDAR_mini,"东风日产
你快!
你走先...",2495.5878257751465,,,"东风日产
你快!
你走先...",1744.736909866333,,
icdar_tr_img_03369,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03369.jpg,"![img-0.jpeg](img-0.jpeg)

中国科学院自动化研究所","Chinese, Latin",ICDAR_mini,"移动智能报警平台
CASIA
中国科学院自动化研究所",2573.2369422912598,,,"移动智能报警平台
CASIA
中国科学院自动化研究所",2227.940797805786,,
icdar_tr_img_03371,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03371.jpg,"![img-0.jpeg](img-0.jpeg)

万达广场 让城市更繁华
万达广场 让生活更美好
Wanda Plaza
make the city more prosperous
Wanda Plaza
""Better Life
(1)万达广场 WANDA PLZEA","Chinese, Latin",ICDAR_mini,"让城市更繁华
万达广场
让生活更美好
万达广场
Plaza
Wanda
make
the
prosperou
city
more
Plaza
Wanda
Better
Life
万达广场
WANDA
PLAZA",2584.7041606903076,,,"让城市更繁华
万达广场
让生活更美好
万达广场
Plaza
Wanda
make
the
prosperou
city
more
Plaza
Wanda
Better
Life
万达广场
WANDA
PLAZA",3300.696849822998,,
icdar_tr_img_03444,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03444.jpg,"# 北京市乡村民俗旅游户 <br> BEIJING RURAL TOURISM HOUSEHOLD 

## 北京市乡村民俗旅游户等级评定委员会 顾布 ISSUED BY BEIJING RURAL TOURISM HOUSEHOLD RATING COMMISSION

NO:MTG-0131","Chinese, Latin",ICDAR_mini,"北京市乡村民俗旅游户
HOUSEHOLD
TOURISM
RURAL
BEIJING
颁布
北京市乡村民俗旅游户等级评定委员会
HOUSEHOLD
TOURISM
RURAL
BEIJING
BY
ISSUED
COMMISSION
RATING
NO:MTG-0131",2617.050886154175,,,"北京市乡村民俗旅游户
HOUSEHOLD
TOURISM
RURAL
BEIJING
颁布
北京市乡村民俗旅游户等级评定委员会
HOUSEHOLD
TOURISM
RURAL
BEIJING
BY
ISSUED
COMMISSION
RATING
NO:MTG-0131",2817.58189201355,,
icdar_tr_img_03445,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03445.jpg,"水深危险
Caution! Deep Water","Chinese, Latin",ICDAR_mini,"水深危险
Water
Cautionl
Deep",2707.4198722839355,,,"水深危险
Water
Cautionl
Deep",2546.9319820404053,,
icdar_tr_img_03463,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03463.jpg,"# 浙江客流式医疗
# 浙江春 您身边的方式医疗

## 下午茶优惠套餐

港式云吞面 ¥22
冻饮/热饮

香煎榴水鸡 ¥22
冻饮/热饮+水果沙拉

XO普前萝卜糕 ¥22
冻饮/热饮+水果沙拉

广式生煎包 ¥22
冻饮/热饮+水果沙拉

广式炸青卷 ¥22
冻饮/热饮+水果沙拉

广式煎饺 ¥22
冻饮/热饮+水果沙拉

注：以上套餐任选一款","Mixed, None, Chinese, Latin",ICDAR_mini,"潮江春港式餐厅
潮江春
您身边的港式餐厅
下午茶优惠套餐
港式云吞面
¥22
冻饮/热饮
香煎糯米鸡
¥22
冻饮/热饮+水果沙拉
XO酱煎萝卜糕
¥22
冻饮/热饮+水果沙拉
广式生煎包
¥22
冻饮/热饮+水果沙拉
广式炸春卷
¥22
冻饮/热饮+水果沙拉
¥22
广式煎饺
冻饮/热饮+水果沙拉
注:以上套餐任选一款",2621.068000793457,,,"潮江春港式餐厅
潮江春
您身边的港式餐厅
下午茶优惠套餐
港式云吞面
¥22
冻饮/热饮
香煎糯米鸡
¥22
冻饮/热饮+水果沙拉
XO酱煎萝卜糕
¥22
冻饮/热饮+水果沙拉
广式生煎包
¥22
冻饮/热饮+水果沙拉
广式炸春卷
¥22
冻饮/热饮+水果沙拉
¥22
广式煎饺
冻饮/热饮+水果沙拉
注:以上套餐任选一款",1752.9263496398926,,
icdar_tr_img_03464,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03464.jpg,"^{}[] 四世河堂（龍公村店）
^{}[] 排号码：中桌85
^{}[] 人数：4 需等4免
^{}[] 到号提醒，扫一扫

![img-0.jpeg](img-0.jpeg)","Mixed, Chinese",ICDAR_mini,"四世同堂
四世同堂
四世同堂(魏公村店)
排号码:中桌B5
需等4桌
人数:4
到号提醒,扫一扫
四世同堂",4065.9117698669434,,,"四世同堂
四世同堂
四世同堂(魏公村店)
排号码:中桌B5
需等4桌
人数:4
到号提醒,扫一扫
四世同堂",2709.376096725464,,
icdar_tr_img_03487,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03487.jpg,# VANSBERG CLASSIC.,"Mixed, Chinese, Latin",ICDAR_mini,"ECMall欧美汇
VANS经典款
购物中心
R
VANS
CLASSIC.",2577.2228240966797,,,"ECMall欧美汇
VANS经典款
购物中心
R
VANS
CLASSIC.",2273.29683303833,,
icdar_tr_img_03524,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03524.jpg,"![img-0.jpeg](img-0.jpeg)
$100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",Chinese,ICDAR_mini,"寧夏博物館
麒麟献瑞",2660.637140274048,,,"寧夏博物館
麒麟献瑞",3171.085834503174,,
icdar_tr_img_03527,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03527.jpg,"航空保险
AVIATION INSURANCE

航空保险
AVIATION INSURANCE

21","Chinese, Latin",ICDAR_mini,"航空保险
航空保险
INSURANCE
AVIATION
INSURANCE
AVIATION
21",2536.8428230285645,,,"航空保险
航空保险
INSURANCE
AVIATION
INSURANCE
AVIATION
21",2137.4378204345703,,
icdar_tr_img_03529,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03529.jpg,# ![img-0.jpeg](img-0.jpeg),Chinese,ICDAR_mini,"新疆理化技术研究所
中國科学院",2613.8429641723633,,,"新疆理化技术研究所
中國科学院",2355.354070663452,,
icdar_tr_img_03573,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03573.jpg,"![img-0.jpeg](img-0.jpeg)

# 注意安全 CAUTION!","Symbols, Chinese, Latin",ICDAR_mini,"!
注意安全
CAUTION!",2462.3379707336426,,,"!
注意安全
CAUTION!",1644.8278427124023,,
icdar_tr_img_03591,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03591.jpg,"# 八達嶺图案森林公園 

## 香的林

丁香素雅洁净，香极醉人，是爱情和幸福的象征，被人
口誉为""爱情之花""，""幸福之村""。容香成绛，因香而约；香沉心脾，香融爱意。相约此林，沐浴香情。

海拨： 815 米
公园热线：81181458
距景区入口：650米
网址：www.bdlfp.com","Mixed, Chinese",ICDAR_mini,"八達嶺國家森林公園
香约林
丁香素雅洁净、香馥醉人,是爱情和幸福的象征,被人
们誉为“爱情之花”、“幸福之树”。寻香成缘,因香而约;
香沁心脾,香融爱意。相约此林,沐浴香情。
海拔:815米
距景区入口:650米
公园热线:81181458
网址:www.bdlfp.com",2679.5148849487305,,,"八達嶺國家森林公園
香约林
丁香素雅洁净、香馥醉人,是爱情和幸福的象征,被人
们誉为“爱情之花”、“幸福之树”。寻香成缘,因香而约;
香沁心脾,香融爱意。相约此林,沐浴香情。
海拔:815米
距景区入口:650米
公园热线:81181458
网址:www.bdlfp.com",3174.7140884399414,,
icdar_tr_img_03638,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03638.jpg,"# 依照進出方案

![img-0.jpeg](img-0.jpeg)

![img-1.jpeg](img-1.jpeg)","Chinese, Latin",ICDAR_mini,"东贸装饰材料
300m",2468.899965286255,,,"东贸装饰材料
300m",1010.2529525756836,,
