sample_id,image_path,ground_truth,language,dataset,prediction_gpt-5-mini,inference_time_ms_gpt-5-mini,tokens_used_gpt-5-mini,error_gpt-5-mini,prediction_gpt-5-nano,inference_time_ms_gpt-5-nano,tokens_used_gpt-5-nano,error_gpt-5-nano
icdar_tr_img_05433,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05433.jpg,,"Korean, None, Latin",ICDAR_mini,"벽화마을
620m
성
움
시
길
FOR
AIL
TRESS
TR
낙산공원
GE
315m
불법호객행위금지
Naksan",14147.11332321167,,,"벽화마을
620m
성
움
시
길
FOR
AIL
TRESS
TR
낙산공원
GE
315m
불법호객행위금지
Naksan",13897.205114364624,,
icdar_tr_img_05435,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05435.jpg,,"Latin, Mixed, None, Korean",ICDAR_mini,"SKKI
LG
Ha
6월행사
중로
무료모델
G3J7
X스크린
상담환영",20335.824728012085,,,"SKKI
LG
Ha
6월행사
중로
무료모델
G3J7
X스크린
상담환영",15623.45290184021,,
icdar_tr_img_05437,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05437.jpg,,"Latin, Mixed, None, Korean",ICDAR_mini,"육포
전품목
원
한몫잡기
현대카드
신한카드
삼성카드
BC제외
※신한",14752.017974853516,,,"육포
전품목
원
한몫잡기
현대카드
신한카드
삼성카드
BC제외
※신한",15775.519847869873,,
icdar_tr_img_05438,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05438.jpg,,"Symbols, Korean, Latin",ICDAR_mini,"맥카페
플레이스
R
이벤트
특별
1잔
아메리카노
M
아이스
베이글
+",14436.35606765747,,,"맥카페
플레이스
R
이벤트
특별
1잔
아메리카노
M
아이스
베이글
+",15472.880840301514,,
icdar_tr_img_05445,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05445.jpg,,"Symbols, Korean",ICDAR_mini,"쓰레기를
버리지
마세요
넹
됩시다.
매너있는
이
'시립대인'
버리는
자기가
쓰레기는
자기
강의실
쓰는
함께
♬",10259.148597717285,,,"쓰레기를
버리지
마세요
넹
됩시다.
매너있는
이
'시립대인'
버리는
자기가
쓰레기는
자기
강의실
쓰는
함께
♬",14209.941864013672,,
icdar_tr_img_05447,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05447.jpg,"음료수
BEVERAGE
플라스틱","Korean, Latin",ICDAR_mini,"BEVERAGE
플라스틱",5697.489976882935,,,"BEVERAGE
플라스틱",12205.100059509277,,
icdar_tr_img_05448,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05448.jpg,"사다리주의
고용노동부
산업재해예방
안전보건공단","Latin, Korean",ICDAR_mini,"사다리주의
산업재해예방
안전보건공단
e
고용노동부",10180.954933166504,,,"사다리주의
산업재해예방
안전보건공단
e
고용노동부",13612.91527748108,,
icdar_tr_img_05470,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05470.jpg,,"Symbols, Mixed, Korean, Latin",ICDAR_mini,"YBM
시
동시등록
첫토익
할인
23%
최대
수강료
정기토익응시권
인강
가이드북
新토익
+
첫토익팩
(20%할인권+필기구SET)
증정
모두",13269.016742706299,,,"YBM
시
동시등록
첫토익
할인
23%
최대
수강료
정기토익응시권
인강
가이드북
新토익
+
첫토익팩
(20%할인권+필기구SET)
증정
모두",15018.959760665894,,
icdar_tr_img_05472,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05472.jpg,,"Latin, None, Korean",ICDAR_mini,"냉모밀
5.000
Cold
buckwheat
noodle
매운해산물쌀국수
7.000
rice
Spicy
noodle
seafood
soup
고기쌀국수
6.000
noodle
soup
보
포
phoBo
SKKU
in
2009
Since",17271.80314064026,,,"냉모밀
5.000
Cold
buckwheat
noodle
매운해산물쌀국수
7.000
rice
Spicy
noodle
seafood
soup
고기쌀국수
6.000
noodle
soup
보
포
phoBo
SKKU
in
2009
Since",15039.182901382446,,
icdar_tr_img_05476,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05476.jpg,,"Symbols, None, Japanese, Korean",ICDAR_mini,"힐링
열기
상대방
속마음
사주
타로
&
うちない
日本蕓
한옥건물첫집
47번가
찾집
47번가
찻집",13728.141069412231,,,"힐링
열기
상대방
속마음
사주
타로
&
うちない
日本蕓
한옥건물첫집
47번가
찾집
47번가
찻집",14950.083255767822,,
icdar_tr_img_05485,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05485.jpg,"연금 + 즉석복권 판매
연금복권 520
G-5251","Latin, Symbols, Korean",ICDAR_mini,"연금복권
즉석복군판매
연금
+
925-3467
RO",10284.594058990479,,,"연금복권
즉석복군판매
연금
+
925-3467
RO",12336.774826049805,,
icdar_tr_img_05501,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05501.jpg,"젠틀 브리즈
포근하고 부드러운 향기로
마음을 차분하게
₩22,000/100ml","Mixed, Korean",ICDAR_mini,"람을
개힌한
브리즈
젠틀
향기로
부드러운
포근하고
마음올
차분하게
₩22,000/100ml",11919.459104537964,,,"람을
개힌한
브리즈
젠틀
향기로
부드러운
포근하고
마음올
차분하게
₩22,000/100ml",8179.248809814453,,
icdar_tr_img_05505,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05505.jpg,,"Latin, None, Korean",ICDAR_mini,"리어
인테
토틸
싯시,
진기조명,
위싱도기,
PRIX
PETITS
잔면기,
A
COIFFURE
무디믹,
LA
어
고
리테스
자",16014.140129089355,,,"리어
인테
토틸
싯시,
진기조명,
위싱도기,
PRIX
PETITS
잔면기,
A
COIFFURE
무디믹,
LA
어
고
리테스
자",16608.943939208984,,
icdar_tr_img_05509,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05509.jpg,"SINCE 1924
소주 본연의
깊고 진한 맛","Korean, None, Latin",ICDAR_mini,"SINCE
1924
본연의
소주
깊고
긴한맛",9010.462999343872,,,"SINCE
1924
본연의
소주
깊고
긴한맛",10290.261030197144,,
icdar_tr_img_05518,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05518.jpg,"항공우주종합
설계실습실",Korean,ICDAR_mini,"항공우주종합
설계실습실",5280.551195144653,,,"항공우주종합
설계실습실",12083.416223526001,,
icdar_tr_img_05535,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05535.jpg,,"Latin, None, Korean",ICDAR_mini,"긴급대피마스크
K
재
긴급대피마스
SC
마스크
SCA
119FN
KS
FN
FN
표시인증
K
KSM
A
K
6766:2011
표시인증
08-04320
11
화재용
긴급대피마스크
사용방법
표시된
화살표
방향으로
사용하십시오.
2
고정된
하십시오
고정된
분리
2
하십시오
3
3
고정
화살표
2
사용하십시오
화재발생시
사용
119FN
67
CE
표시인증
제08
6766:2011
표시인정
0432호
화재용
긴근대피마그크
화재용
않습니다.
부당하지않습니다.)
분각
아개를
고정된
방향으로
2
화살표
하십시오
유지하십시오
1
개봉하십시오.
CTHER
분각
고정된
개봉하십시오
2
2
방향으르
하십시오.
화갈표
자를
화재시
화재시
san",17796.333074569702,,,"긴급대피마스크
K
재
긴급대피마스
SC
마스크
SCA
119FN
KS
FN
FN
표시인증
K
KSM
A
K
6766:2011
표시인증
08-04320
11
화재용
긴급대피마스크
사용방법
표시된
화살표
방향으로
사용하십시오.
2
고정된
하십시오
고정된
분리
2
하십시오
3
3
고정
화살표
2
사용하십시오
화재발생시
사용
119FN
67
CE
표시인증
제08
6766:2011
표시인정
0432호
화재용
긴근대피마그크
화재용
않습니다.
부당하지않습니다.)
분각
아개를
고정된
방향으로
2
화살표
하십시오
유지하십시오
1
개봉하십시오.
CTHER
분각
고정된
개봉하십시오
2
2
방향으르
하십시오.
화갈표
자를
화재시
화재시
san",13471.606016159058,,
icdar_tr_img_05537,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05537.jpg,"카페
시크릿
대학로 본점 4층
₩ 8,000 (1인)
이용시간: 2시간","None, Korean",ICDAR_mini,"시크릿
대학로
4층
본점
₩8,000(1인)
이용시간:2시간",8908.912181854248,,,"시크릿
대학로
4층
본점
₩8,000(1인)
이용시간:2시간",12018.572092056274,,
icdar_tr_img_05541,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05541.jpg,,"Latin, Korean",ICDAR_mini,"공영주차장
자양4동
일일주차
없음
24시간
운영
시간
시간당
1,800원
요금",14876.896858215332,,,"공영주차장
자양4동
일일주차
없음
24시간
운영
시간
시간당
1,800원
요금",14715.397119522095,,
icdar_tr_img_05542,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05542.jpg,수거함,Korean,ICDAR_mini,수거함,6245.398044586182,,,수거함,6869.426012039185,,
icdar_tr_img_05544,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05544.jpg,,"Latin, None, Korean",ICDAR_mini,"Study
Coffee
OM
네일&속눈썹
ADT
1580-6400
BANDI
BLOSSOM
NAIL
Nail
Blos",15612.39504814148,,,"Study
Coffee
OM
네일&속눈썹
ADT
1580-6400
BANDI
BLOSSOM
NAIL
Nail
Blos",14854.711055755615,,
icdar_tr_img_05633,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05633.jpg,,"Latin, Symbols, None, Korean",ICDAR_mini,"장애인자동차표지
(본인운전용)
보건복
보전복
부
지부
서울
보건복
보레복지부
보건복지부
38너
보건목지무
REPUBLIC
OF
KOREA
장애인전용주차구역
븍지부
주차가능
보러복지부
(장애인
탑승
시
이용)
발급일자
:
2009
년
12
월
종로구
명륜
3가동(인)",16448.69327545166,,,"장애인자동차표지
(본인운전용)
보건복
보전복
부
지부
서울
보건복
보레복지부
보건복지부
38너
보건목지무
REPUBLIC
OF
KOREA
장애인전용주차구역
븍지부
주차가능
보러복지부
(장애인
탑승
시
이용)
발급일자
:
2009
년
12
월
종로구
명륜
3가동(인)",15464.051961898804,,
icdar_tr_img_05636,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05636.jpg,,"Korean, Latin",ICDAR_mini,"BEE
생
코너바리
맥스
버드와이져
호쌩쿠엘보
호가든
칭타오",15176.563024520874,,,"BEE
생
코너바리
맥스
버드와이져
호쌩쿠엘보
호가든
칭타오",15885.355949401855,,
icdar_tr_img_05653,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05653.jpg,,"Latin, Korean",ICDAR_mini,"피부관
경
비만.
류림
열린극장
네
CAFFE
BUS
료
BEST
CAFFE
MENU
IN
BUS
와
함께
ROOM
ESCAPE
GAME
방탈출",12517.527103424072,,,"피부관
경
비만.
류림
열린극장
네
CAFFE
BUS
료
BEST
CAFFE
MENU
IN
BUS
와
함께
ROOM
ESCAPE
GAME
방탈출",14572.06416130066,,
icdar_tr_img_05658,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05658.jpg,다양한,Korean,ICDAR_mini,다양한,6660.580158233643,,,다양한,8366.731882095337,,
icdar_tr_img_05661,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05661.jpg,,"Latin, None, Korean",ICDAR_mini,"Take
UNI
out
이젠
스타일도
테이크아웃
하세요!
대신
오자
늘잠
잔날
갈
take
out
오전
마팀
미니
MINI",19044.503927230835,,,"Take
UNI
out
이젠
스타일도
테이크아웃
하세요!
대신
오자
늘잠
잔날
갈
take
out
오전
마팀
미니
MINI",16382.79676437378,,
icdar_tr_img_05664,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05664.jpg,,"None, Korean",ICDAR_mini,"랑의
나눔터
한빛
노인북지센터
TEL:
823-5590/825-55
FAX:",13824.21088218689,,,"랑의
나눔터
한빛
노인북지센터
TEL:
823-5590/825-55
FAX:",14277.714252471924,,
icdar_tr_img_05730,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05730.jpg,"김밥
닭볶음탕","Latin, Mixed, None, Korean",ICDAR_mini,"닭dorry
5-368
집
그
닭볶음탕
태
요",7401.43609046936,,,"닭dorry
5-368
집
그
닭볶음탕
태
요",12134.806156158447,,
icdar_tr_img_05745,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05745.jpg,,Korean,ICDAR_mini,"금이빨
최고가매입
사진관",7446.717023849487,,,"금이빨
최고가매입
사진관",17306.166172027588,,
icdar_tr_img_05747,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05747.jpg,,"Latin, None, Korean",ICDAR_mini,"국민면극
라이어
브런치
존은
절대
바람둥이가
숙회
7.7032
아니예요.
Step
tel
단지
NEW
치기
거절장애가
http://blog.na
뿐
았을
라이여
하셨나요?
예매",19156.1222076416,,,"국민면극
라이어
브런치
존은
절대
바람둥이가
숙회
7.7032
아니예요.
Step
tel
단지
NEW
치기
거절장애가
http://blog.na
뿐
았을
라이여
하셨나요?
예매",15329.787254333496,,
icdar_tr_img_05765,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05765.jpg,"LG
리폼하우스
지층으로 내려오세요","Korean, Latin",ICDAR_mini,"LG
리폼하우스
지층으로
내려오세요",6688.309192657471,,,"LG
리폼하우스
지층으로
내려오세요",8282.832860946655,,
icdar_tr_img_05768,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05768.jpg,"신화부동
SHIN HWA
출입구 B1","Latin, Korean",ICDAR_mini,"신화부동
HWA
SHIN
B1
출입구",14439.085006713867,,,"신화부동
HWA
SHIN
B1
출입구",9114.53890800476,,
icdar_tr_img_05771,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05771.jpg,"우육탕
드링크·유음료
새우탕","Latin, None, Korean",ICDAR_mini,"우육탕
새우탕
드링크
유음료
박카스
미네로하이바
F",14845.98684310913,,,"우육탕
새우탕
드링크
유음료
박카스
미네로하이바
F",14234.19189453125,,
icdar_tr_img_05798,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05798.jpg,"생
맥
주
(서비스)
500cc","Latin, None, Korean",ICDAR_mini,"생맥주
Be
맥주광
(호프)
O
P
C
500cc",9938.977003097534,,,"생맥주
Be
맥주광
(호프)
O
P
C
500cc",11151.80492401123,,
icdar_tr_img_05799,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05799.jpg,"연세 수내과의원
예한의원","Latin, None, Korean",ICDAR_mini,"수내과의원
연세
한의원
예
YF",11890.305757522583,,,"수내과의원
연세
한의원
예
YF",15031.749248504639,,
icdar_tr_img_05806,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05806.jpg,"진 입 금 지
일 방 통 행","Latin, None, Korean",ICDAR_mini,"-gu
진입금지
일방통행
151",9017.138004302979,,,"-gu
진입금지
일방통행
151",11105.066061019897,,
icdar_tr_img_05807,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05807.jpg,,"Latin, Korean",ICDAR_mini,"알바구함
구합니다
함께
주방에서
일하실분
09:40
Pm
09:40-
Am
평일1회
(토,
일,
협의
가능
및
요일
시간
Phobo
PHOBO",9523.83017539978,,,"알바구함
구합니다
함께
주방에서
일하실분
09:40
Pm
09:40-
Am
평일1회
(토,
일,
협의
가능
및
요일
시간
Phobo
PHOBO",15081.22181892395,,
icdar_tr_img_05808,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05808.jpg,"광고물 부착금지
적발시고발조처함
충남대학교사회과학대학장",Korean,ICDAR_mini,"부착금지
광고물
적발시고발조치함
충남대학교사회과학대학장",11802.908897399902,,,"부착금지
광고물
적발시고발조치함
충남대학교사회과학대학장",10032.902002334595,,
icdar_tr_img_05827,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05827.jpg,"HD디지털방송
인터넷전화
를 동시에 즐겨라!
cable & more
중앙케이블TV
가입문의
1644-1100","Latin, Symbols, Korean",ICDAR_mini,"디지털방송
HD
동시
즐려라!
를
에
인터넷전화
cable
&
more
CM
중앙케이블
TV
1644-1100
가입문의",12909.121751785278,,,"디지털방송
HD
동시
즐려라!
를
에
인터넷전화
cable
&
more
CM
중앙케이블
TV
1644-1100
가입문의",14717.979192733765,,
icdar_tr_img_05831,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05831.jpg,,"Latin, Symbols, Japanese, Korean",ICDAR_mini,"대학로
11
깋
複合
슬로
스텝
酒店
Slow-Step
since
2014
이런
맛이였나
문어가
???
원래",10246.061086654663,,,"대학로
11
깋
複合
슬로
스텝
酒店
Slow-Step
since
2014
이런
맛이였나
문어가
???
원래",15459.573030471802,,
icdar_tr_img_05840,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05840.jpg,"1207
LINC 사업단
교수 연구실
박
건
영
Professor Gun-Young Park","Korean, Latin",ICDAR_mini,"1207
LINC
교수연구실
사업단
박건영
Professor
Gun-Young
Park",11264.596939086914,,,"1207
LINC
교수연구실
사업단
박건영
Professor
Gun-Young
Park",14015.392065048218,,
icdar_tr_img_05871,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05871.jpg,"재
개
발
사
무
실","Latin, None, Korean",ICDAR_mini,"재개발사무실
Pocom",7986.907243728638,,,"재개발사무실
Pocom",7371.085166931152,,
icdar_tr_img_05876,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05876.jpg,"옥외광고
전문기업
1670-4546
(주)인정미디어","Latin, None, Japanese, Korean",ICDAR_mini,"DM3
2015
10
601-3232
12
45
얼마나
숴느냐가
아니라
어떻게
쉬느냐가
중요하다!
거
임몰란트
와이트라인치과
옥외광고
김호정
원장
공동대표
취임!
실시
전문기업
02-803-8275
1670-4546
양/키/
사상
가격
000
000
최대
500
(주)인정미디어
건너편
031-795-",12243.422985076904,,,"DM3
2015
10
601-3232
12
45
얼마나
숴느냐가
아니라
어떻게
쉬느냐가
중요하다!
거
임몰란트
와이트라인치과
옥외광고
김호정
원장
공동대표
취임!
실시
전문기업
02-803-8275
1670-4546
양/키/
사상
가격
000
000
최대
500
(주)인정미디어
건너편
031-795-",11972.786903381348,,
icdar_tr_img_05878,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05878.jpg,"가족이 모이면
최대 1000MB 제공!
cake 앱에서 쉽게 나눠쓰세요!","Latin, None, Korean",ICDAR_mini,"사랄플
모이면
가족이
제공!
1000MB
죄대
cake
나눠쓰세요!
쉅게
앱헤서
cake",9065.759897232056,,,"사랄플
모이면
가족이
제공!
1000MB
죄대
cake
나눠쓰세요!
쉅게
앱헤서
cake",12382.057189941406,,
icdar_tr_img_05917,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05917.jpg,"천천히
SLOW","Latin, None, Korean",ICDAR_mini,"천천히
SLOW
희망
495
C
종합공사
인력▪철거
창
969-2
CVS
렁탕
928▪8230
or
TAXI
두국
you
잡탕
장
옥
동양인력
943-2111",12229.76279258728,,,"천천히
SLOW
희망
495
C
종합공사
인력▪철거
창
969-2
CVS
렁탕
928▪8230
or
TAXI
두국
you
잡탕
장
옥
동양인력
943-2111",14226.750135421753,,
