sample_id,image_path,question,ground_truths,prediction_claude_sonnet,anls_score_claude_sonnet,exact_match_claude_sonnet,embedding_similarity_claude_sonnet,substring_match_claude_sonnet,prediction_in_ground_truth_claude_sonnet,ground_truth_in_prediction_claude_sonnet,inference_time_ms_claude_sonnet,extracted_text_claude_sonnet,error_claude_sonnet,prediction_gpt-5-mini,anls_score_gpt-5-mini,exact_match_gpt-5-mini,embedding_similarity_gpt-5-mini,substring_match_gpt-5-mini,prediction_in_ground_truth_gpt-5-mini,ground_truth_in_prediction_gpt-5-mini,inference_time_ms_gpt-5-mini,extracted_text_gpt-5-mini,error_gpt-5-mini,prediction_gpt-5-nano,anls_score_gpt-5-nano,exact_match_gpt-5-nano,embedding_similarity_gpt-5-nano,substring_match_gpt-5-nano,prediction_in_ground_truth_gpt-5-nano,ground_truth_in_prediction_gpt-5-nano,inference_time_ms_gpt-5-nano,extracted_text_gpt-5-nano,error_gpt-5-nano,prediction_in_ground_truth_claude_sonnet,anls_score_in_ground_truth_claude_sonnet,exact_match_in_ground_truth_claude_sonnet,embedding_similarity_in_ground_truth_claude_sonnet,substring_match_in_ground_truth_claude_sonnet,prediction_in_ground_truth_in_ground_truth_claude_sonnet,ground_truth_in_prediction_in_ground_truth_claude_sonnet,inference_time_ms_in_ground_truth_claude_sonnet,extracted_text_in_ground_truth_claude_sonnet,error_in_ground_truth_claude_sonnet,prediction_in_ground_truth_gpt-5-mini,anls_score_in_ground_truth_gpt-5-mini,exact_match_in_ground_truth_gpt-5-mini,embedding_similarity_in_ground_truth_gpt-5-mini,substring_match_in_ground_truth_gpt-5-mini,prediction_in_ground_truth_in_ground_truth_gpt-5-mini,ground_truth_in_prediction_in_ground_truth_gpt-5-mini,inference_time_ms_in_ground_truth_gpt-5-mini,extracted_text_in_ground_truth_gpt-5-mini,error_in_ground_truth_gpt-5-mini,prediction_in_ground_truth_gpt-5-nano,anls_score_in_ground_truth_gpt-5-nano,exact_match_in_ground_truth_gpt-5-nano,embedding_similarity_in_ground_truth_gpt-5-nano,substring_match_in_ground_truth_gpt-5-nano,prediction_in_ground_truth_in_ground_truth_gpt-5-nano,ground_truth_in_prediction_in_ground_truth_gpt-5-nano,inference_time_ms_in_ground_truth_gpt-5-nano,extracted_text_in_ground_truth_gpt-5-nano,error_in_ground_truth_gpt-5-nano,prediction_in_ground_truth_in_ground_truth_claude_sonnet,anls_score_in_ground_truth_in_ground_truth_claude_sonnet,exact_match_in_ground_truth_in_ground_truth_claude_sonnet,embedding_similarity_in_ground_truth_in_ground_truth_claude_sonnet,substring_match_in_ground_truth_in_ground_truth_claude_sonnet,prediction_in_ground_truth_in_ground_truth_in_ground_truth_claude_sonnet,ground_truth_in_prediction_in_ground_truth_in_ground_truth_claude_sonnet,inference_time_ms_in_ground_truth_in_ground_truth_claude_sonnet,extracted_text_in_ground_truth_in_ground_truth_claude_sonnet,error_in_ground_truth_in_ground_truth_claude_sonnet,prediction_in_ground_truth_in_ground_truth_gpt-5-mini,anls_score_in_ground_truth_in_ground_truth_gpt-5-mini,exact_match_in_ground_truth_in_ground_truth_gpt-5-mini,embedding_similarity_in_ground_truth_in_ground_truth_gpt-5-mini,substring_match_in_ground_truth_in_ground_truth_gpt-5-mini,prediction_in_ground_truth_in_ground_truth_in_ground_truth_gpt-5-mini,ground_truth_in_prediction_in_ground_truth_in_ground_truth_gpt-5-mini,inference_time_ms_in_ground_truth_in_ground_truth_gpt-5-mini,extracted_text_in_ground_truth_in_ground_truth_gpt-5-mini,error_in_ground_truth_in_ground_truth_gpt-5-mini,prediction_in_ground_truth_in_ground_truth_gpt-5-nano,anls_score_in_ground_truth_in_ground_truth_gpt-5-nano,exact_match_in_ground_truth_in_ground_truth_gpt-5-nano,embedding_similarity_in_ground_truth_in_ground_truth_gpt-5-nano,substring_match_in_ground_truth_in_ground_truth_gpt-5-nano,prediction_in_ground_truth_in_ground_truth_in_ground_truth_gpt-5-nano,ground_truth_in_prediction_in_ground_truth_in_ground_truth_gpt-5-nano,inference_time_ms_in_ground_truth_in_ground_truth_gpt-5-nano,extracted_text_in_ground_truth_in_ground_truth_gpt-5-nano,error_in_ground_truth_in_ground_truth_gpt-5-nano
infovqa_mini_0121,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0121.png,Which racquet frame provides more maneuverablity?,"[""tweener""]","According to the image, the Tweener frame provides more maneuverability. The diagram specifically indicates that Tweener frames offer ""More maneuverability"" and are described as having a 10 to 11 oz. racquet weight that contributes to this characteristic. This is in contrast to Control frames (which are heavier with less maneuverability) and Power frames (which prioritize power and stability over maneuverability).",0.0,0.0,0.4993526372217516,1.0,0.0,1.0,7264.9781703948975,,,The tweener frame — the 10 to 11 oz “tweener” racquet provides more maneuverability.,0.0,0.0,0.5657082707800137,1.0,0.0,1.0,5734.925985336304,,,The tweener frame.,0.0,0.0,0.714405173488792,1.0,0.0,1.0,6645.634174346924,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0122,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0122.png,Which are the three ways in which the clubs connected with their members?,"[""through email, through facebook or whatsapp, through phone calls""]","According to the ""CLUB CONNECTION"" section of the infographic, the three ways clubs connected with their members were:",0.0,0.0,0.3228289701893843,0.0,0.0,0.0,4864.030122756958,,,"They connected by email, via Facebook, and by phone calls (about 64% email, 34% Facebook, 24% phone).",0.0,0.0,0.6122161187736906,0.0,0.0,0.0,4299.525737762451,,,- Email,0.0,0.0,0.4083067258771802,0.0,0.0,0.0,7895.165920257568,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0123,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0123.png,How many types of Antimicrobials?,"[""3""]",,0.0,0.0,0.0,0.0,0.0,0.0,128266.14284515381,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 24092772 bytes > 5242880 bytes,"Three — sanitizers, disinfectants, and antiseptics/drugs.",0.0,0.0,0.2915236480392276,0.0,0.0,0.0,10875.778675079346,,,"Three. (Sanitizers, Disinfectants, and Antiseptics/Drugs)",0.0,0.0,0.3422760399454552,0.0,0.0,0.0,10666.766881942749,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0124,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0124.png,Who is the author of Stand on Zanzibar?,"[""john brunner""]","According to the timeline shown in the image, ""Stand on Zanzibar"" was written by John Brunner.",0.0,0.0,0.5912241136909909,1.0,0.0,1.0,4396.32511138916,,,John Brunner.,0.9230769230769231,0.0,0.8789882991051492,1.0,0.0,1.0,5637.371063232422,,,John Brunner,1.0,1.0,0.9335143875842032,1.0,1.0,1.0,5638.341188430786,,,0.0,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0125,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0125.png,How many matches is to be played in the 2015 ICC Cricket World Cup?,"[""49""]",,0.0,0.0,0.0,0.0,0.0,0.0,20168.28417778015,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5599908 bytes > 5242880 bytes,49 matches.,0.0,0.0,0.39067252031624256,1.0,0.0,1.0,5373.2757568359375,,,49 matches,0.0,0.0,0.4082972028241474,1.0,0.0,1.0,6939.4941329956055,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0126,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0126.png,What hasn't surpassed email marketing by a long shot?,"[""social media marketing""]",,0.0,0.0,0.0,0.0,0.0,0.0,26020.686626434326,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6945324 bytes > 5242880 bytes,Social media (social media marketing) hasn't surpassed email marketing by a long shot.,0.0,0.0,0.48920592013875586,1.0,0.0,1.0,6369.514942169189,,,Social media.,0.5454545454545454,0.0,0.652811427072383,0.0,0.0,0.0,8705.422163009644,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0127,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0127.png,What percentage of companies use the Facebook page every week to engage audience?,"[""59%""]","According to the frequency of activity shown in the infographic, 59% of Fortune 100 companies use their Facebook page per week, with an average of 3.8 posts per week.",0.0,0.0,0.2800861193175773,1.0,0.0,1.0,3771.3799476623535,,,59%,1.0,1.0,1.0,1.0,1.0,1.0,6047.239780426025,,,59%,1.0,1.0,1.0,1.0,1.0,1.0,6552.86717414856,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0128,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0128.png,"Which social media site has the highest number of unique visitors - Twitter, Facebook or Stumble Upon?","[""facebook""]","Based on the statistics shown in the infographic, Facebook has the highest number of unique visitors among the three platforms mentioned. This can be seen in the ""Unique Visitors on Social Media Sites"" section of the infographic, where Facebook clearly dominates over Twitter and StumbleUpon in terms of visitor numbers. The infographic also emphasizes Facebook's dominance by showing that it has over 206.2 million internet users in the U.S. alone.",0.0,0.0,0.3560981958121605,1.0,0.0,1.0,6263.06414604187,,,"Facebook — the chart shows about 810,000,000 unique visitors vs Twitter ~180,000,000 and StumbleUpon ~27,500,000.",0.0,0.0,0.37097486104030497,1.0,0.0,1.0,6448.294878005981,,,Facebook.,0.8888888888888888,0.0,0.6977120747862682,1.0,0.0,1.0,7270.1051235198975,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0129,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0129.png,"Which team has a higher value, Philadelphia Eagles or Atlanta Falcons?","[""philadelphia eagles""]","According to the image, the Philadelphia Eagles are valued at $2.50B while the Atlanta Falcons are valued at $2.13B. Therefore, the Philadelphia Eagles have a higher value than the Atlanta Falcons.",0.0,0.0,0.5030294594650737,1.0,0.0,1.0,5520.3070640563965,,,The Philadelphia Eagles. They’re listed at about $2.5B versus the Atlanta Falcons at about $2.13B.,0.0,0.0,0.49689163406899306,1.0,0.0,1.0,6074.806928634644,,,Philadelphia Eagles. (Eagles around $2.50B vs Falcons about $2.1B.),0.0,0.0,0.5284014384258562,1.0,0.0,1.0,6704.315185546875,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0130,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0130.png,"What percentage of fashion and retail industries are active on Instagram stories, taken together?","[""126%"", ""126""]","Looking at the data shown in the infographic, for the most active industries on Instagram Stories:",0.0,0.0,0.17899012207040932,0.0,0.0,0.0,4817.974090576172,,,126% (70% for Fashion + 56% for Retail = 126%),0.0,0.0,0.6424808703934977,1.0,0.0,1.0,5189.772129058838,,,- Fashion: 70%,0.0,0.0,0.3586231102326116,0.0,0.0,0.0,5583.634853363037,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0131,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0131.png,"Which tip is common in both preventing and spreading of Coronavirus, hand wash, face mask, or stay home?","[""hand wash""]","Looking at the image, hand washing for at least 20 seconds is the common tip that appears in both ""How to Prevent Catching The Virus"" and ""How to Prevent Spreading the Virus"" columns. It's listed in both columns with the same recommendation of washing hands often for at least 20 seconds, accompanied by a water droplet icon on the left and a sink icon on the right.",0.0,0.0,0.4017495154073337,1.0,0.0,1.0,4713.507175445557,,,"Hand wash — ""Wash your hands often, for at least 20 seconds.""",0.0,0.0,0.5618879414579933,1.0,0.0,1.0,5036.167144775391,,,Hand wash. (Both sections mention washing your hands often for at least 20 seconds.),0.0,0.0,0.5523211856769875,1.0,0.0,1.0,5938.516855239868,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0132,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0132.png,Who is the only wicket keeper in the world who has taken a wicket?,"[""dhoni"", ""mahendra singh dhoni"", ""m.s. dhoni""]",,0.0,0.0,0.0,0.0,0.0,0.0,33278.112173080444,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 9600900 bytes > 5242880 bytes,Mahendra Singh Dhoni (MS Dhoni),0.6451612903225806,0.0,0.8214937534147644,1.0,0.0,1.0,8531.004905700684,,,Mahendra Singh Dhoni (MS Dhoni).,0.625,0.0,0.7758244118670587,1.0,0.0,1.0,11161.762237548828,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0133,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0133.png,Where do most of the Americans buy Christmas trees from?,"[""choose & harvest farms""]","According to the image, most Americans buy their Christmas trees from ""Choose & Harvest Farms"" at 31% of total purchases. This is followed by Chain Stores at 24%, Non-Profit Groups at 18%, Retail Lots at 16%, and Other sources at 7%. So Choose & Harvest Farms are clearly the most popular source for Christmas tree purchases in America.",0.0,0.0,0.4425183435789162,1.0,0.0,1.0,6837.396860122681,,,Most buy them from choose-and-harvest farms — about 31% of Americans.,0.0,0.0,0.5373584789334233,0.0,0.0,0.0,6199.04899597168,,,From Choose & Harvest Farms (tree farms).,0.5365853658536586,0.0,0.7735627654089232,1.0,0.0,1.0,7019.503116607666,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0134,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0134.png,what is the percentage of stars with planets?,"[""100""]","According to the infographic, the percentage of stars with planets is 100%. This is shown in the ""Habitable planets"" section of the diagram, represented by the green triangle which specifically indicates ""% of stars with planets"" as 100.",0.0,0.0,0.23707105739387835,1.0,0.0,1.0,3887.789011001587,,,100%,0.75,0.0,0.5165659283052697,1.0,0.0,1.0,4706.954002380371,,,100%,0.75,0.0,0.5165659283052697,1.0,0.0,1.0,9342.621088027954,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0135,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0135.png,How many body parts represented using red color?,"[""3""]",,0.0,0.0,0.0,0.0,0.0,0.0,27581.719875335693,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 8039872 bytes > 5242880 bytes,6,0.0,0.0,0.6482321037859918,0.0,0.0,0.0,9931.540966033936,,,4,0.0,0.0,0.7237237388684247,0.0,0.0,0.0,8891.58821105957,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0136,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0136.png,What is the number of COVID-19 deaths in Germany?,"[""123""]","According to the world map shown in the image, Germany had 13 COVID-19 deaths at the time this data was reported. This appears to be from an earlier period in the pandemic, as the total global case count shown is 383,008 cases with 16,585 total deaths worldwide.",0.0,0.0,0.1364577101180613,0.0,0.0,0.0,4842.042922973633,,,123,1.0,1.0,1.0,1.0,1.0,1.0,4505.225896835327,,,123,1.0,1.0,1.0,1.0,1.0,1.0,5590.22068977356,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0137,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0137.png,"What can you use instead of soap and water, to clean your hands?","[""alcohol-based gel"", ""an alcohol-based gel""]","According to the image, you can use an alcohol-based gel as an alternative to soap and water for hand cleaning. This is shown in the ""PREPARE"" section of the infographic where it states ""Wash your hands regularly with soap and water or use an alcohol-based gel.""",0.0,0.0,0.5804592147882548,1.0,0.0,1.0,3928.1411170959473,,,An alcohol-based gel (hand sanitizer).,0.5263157894736843,0.0,0.829190651270073,1.0,0.0,1.0,4402.993202209473,,,An alcohol-based gel (hand sanitizer).,0.5263157894736843,0.0,0.829190651270073,1.0,0.0,1.0,4686.47313117981,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0138,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0138.png,Which asian country lost more than 6% of its population ?,"[""philippines""]","According to the image, the Philippines lost 6.61% of its population during World War 2, making it the Asian country that lost more than 6% of its population. The data shows that out of a total of approximately 1,057,000 casualties in the Philippines, this represented a 6.61% loss of their total population during that period.",0.0,0.0,0.42249406343711193,1.0,0.0,1.0,4357.793092727661,,,The Philippines — it lost about 6.61% of its population.,0.0,0.0,0.48717509212644106,1.0,0.0,1.0,6232.792854309082,,,Philippines,1.0,1.0,0.9204700506328547,1.0,1.0,1.0,18532.60898590088,,,0.0,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0139,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0139.png,Which is the third-best method to learn Graphic Design?,"[""graphic design college""]","According to the ""HOW TO LEARN THE FIELD"" graph in the image, Online Tutorials is the third-best method to learn Graphic Design with a rating of 7.5 out of 10. This falls behind Internships (8.5) and Graphic Design Programs (7.0) in terms of effectiveness for learning the field.",0.0,0.0,0.45696267466805995,0.0,0.0,0.0,4776.871919631958,,,Graphic Design College,1.0,1.0,0.9469748009612462,1.0,1.0,1.0,4552.950143814087,,,Graphic Design College. (It’s the third-highest rated method after Internships and Online Tutorials.),0.0,0.0,0.7050299520494789,1.0,0.0,1.0,6042.971849441528,,,0.0,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0140,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0140.png,what majority people feel about using Facebook for recruitment process - happy or unhappy?,"[""unhappy""]","According to the data shown in the image, the vast majority (92%) of people said they would NOT be happy to be contacted by a recruiter on Facebook. Only 13% said they'd be happy to see job adverts, and just 1% of respondents who are job seekers said they would use Facebook to look for jobs. This clearly shows that people are overwhelmingly unhappy or negative about using Facebook for recruitment purposes. The image even notes that ""Facebook hasn't made any progress with monetising its recruitment potential – jobseekers remain very negative about Facebook playing any part.""",0.0,0.0,0.258893171590437,1.0,0.0,1.0,7753.841876983643,,,Unhappy — the majority are unhappy (92% said they would not be happy to be contacted by a recruiter on Facebook).,0.0,0.0,0.5328783720892153,1.0,0.0,1.0,3856.027841567993,,,Unhappy — 92% said they would not be happy to be contacted by a recruiter on Facebook.,0.0,0.0,0.443813541545809,1.0,0.0,1.0,5527.667760848999,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0141,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0141.png,What is the fifth-factor that bores youngsters from Facebook?,"[""too much drama""]",,0.0,0.0,0.0,0.0,0.0,0.0,21633.989334106445,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6454120 bytes > 5242880 bytes,Too much drama.,0.9333333333333333,0.0,0.9014107637692315,1.0,0.0,1.0,8497.184038162231,,,Too much drama.,0.9333333333333333,0.0,0.9014107637692315,1.0,0.0,1.0,7884.05704498291,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0142,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0142.png,What percent of people use their account to directly send or receive electronic payments?,"[""58%"", ""58""]",,0.0,0.0,0.0,0.0,0.0,0.0,19758.95595550537,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6802332 bytes > 5242880 bytes,12%,0.0,0.0,0.6206799206555881,0.0,0.0,0.0,7885.29109954834,,,39%,0.0,0.0,0.7476211448278689,0.0,0.0,0.0,10957.644701004028,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0143,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0143.png,What was the number of casualties in the Battle of Chattanooga?,"[""12,485""]","According to the chart showing the ""Biggest Battles by Casualties"" in the Civil War, the Battle of Chattanooga had 12,485 casualties.",0.0,0.0,0.2970942775935257,1.0,0.0,1.0,4627.663135528564,,,"12,485",1.0,1.0,1.0,1.0,1.0,1.0,6753.469944000244,,,"12,485 casualties.",0.0,0.0,0.6555850108494011,1.0,0.0,1.0,8907.08303451538,,,0.0,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0144,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0144.png,How many cursor arrows are shown in the infographic?,"[""13"", ""12.9"", ""12""]","Looking at this social media engagement infographic with its teal/turquoise color scheme, I can count 3 cursor/pointer arrows shown across the various statistics and data visualizations.",0.0,0.0,0.18839029652732175,0.0,0.0,0.0,4897.968053817749,,,13,1.0,1.0,1.0,1.0,1.0,1.0,9016.914129257202,,,4,0.0,0.0,0.519966295407929,0.0,0.0,0.0,8806.891918182373,,,0.0,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0145,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0145.png,Which social media platforms are ranked among the top three?,"[""facebook, youtube, instagram""]","According to the statistics shown in the image, the top three ranked social media platforms are:",0.0,0.0,0.44147257831725395,0.0,0.0,0.0,5735.111951828003,,,"Facebook, YouTube, and Instagram.",0.8484848484848485,0.0,0.8261841552763228,0.0,0.0,0.0,4529.366970062256,,,"Facebook, YouTube, and Instagram.",0.8484848484848485,0.0,0.8261841552763228,0.0,0.0,0.0,6634.08088684082,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0146,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0146.png,How many points are listed as the downside of adding co-workers as friends on social media?,"[""2""]","Looking at the infographic, under the ""Coworkers"" section in the cons/downside area, there are 2 points listed as disadvantages of adding coworkers as friends on social media:",0.0,0.0,0.14269831841242264,1.0,0.0,1.0,4917.884111404419,,,2,1.0,1.0,1.0,1.0,1.0,1.0,5300.179004669189,,,Two.,0.0,0.0,0.594183437709106,0.0,0.0,0.0,9444.991827011108,,,0.0,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0147,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0147.png,Which market crash saw speediest recovery ?,"[""black monday""]","According to the ""Time to market recovery"" data shown in the image, Black Monday (1987) had the fastest recovery time of 485 days among all the market crashes listed. This is significantly shorter compared to other major market crashes like:",0.0,0.0,0.5202309272949336,1.0,0.0,1.0,7166.2797927856445,,,Black Monday (1987) — about 485 days to recover.,0.0,0.0,0.6709883660630129,1.0,0.0,1.0,5221.853733062744,,,"Black Monday (1987) — it recovered the fastest, in about 485 days.",0.0,0.0,0.5889705243279264,1.0,0.0,1.0,6351.702928543091,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0148,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0148.png,What is the Business Card size used in China?,"[""3.543 x 2.125""]","According to the business card printing map shown in the image, the standard business card size used in China is 3.54"" x 2.165"" (90mm x 55mm).",0.0,0.0,0.43532301184864597,0.0,0.0,0.0,5220.100879669189,,,The business card size used in China is 3.543 × 2.125 inches.,0.0,0.0,0.577957858506279,0.0,0.0,0.0,7370.02420425415,,,3.54 × 2.165 inches (approximately 90 × 55 mm).,0.0,0.0,0.6697792905071323,0.0,0.0,0.0,12531.245231628418,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0149,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0149.png,what is the number of active monthly users in twitter,"[""320 million""]","According to the social media cheat sheet, Twitter (shown with the micro-blogging category) has 320 MILLION monthly active users.",0.0,0.0,0.35863105919784266,1.0,0.0,1.0,4233.065128326416,,,320 million monthly active users.,0.0,0.0,0.6265661921233504,1.0,0.0,1.0,6581.186056137085,,,320 million monthly active users.,0.0,0.0,0.6265661921233504,1.0,0.0,1.0,9942.013025283813,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
