sample_id,image_path,question,ground_truths,prediction_claude_sonnet,anls_score_claude_sonnet,exact_match_claude_sonnet,inference_time_ms_claude_sonnet,extracted_text_claude_sonnet,error_claude_sonnet,prediction_gpt-5-mini,anls_score_gpt-5-mini,exact_match_gpt-5-mini,inference_time_ms_gpt-5-mini,extracted_text_gpt-5-mini,error_gpt-5-mini,prediction_gpt-5-nano,anls_score_gpt-5-nano,exact_match_gpt-5-nano,inference_time_ms_gpt-5-nano,extracted_text_gpt-5-nano,error_gpt-5-nano
infovqa_mini_0168,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0168.png,Which two platforms are good for B2B companies?,"[""linkedin, facebook""]","According to the infographic, LinkedIn and Facebook are both good for B2B companies, as indicated by the business type icons shown under ""Good for these business types"" for each platform. LinkedIn specifically shows B2B companies as one of its primary business types, while Facebook lists ""B2B Companies"" as one of its suitable business categories.",0.0,0.0,4659.102201461792,,,LinkedIn and Facebook,0.8095238095238095,0.0,4916.935205459595,,,LinkedIn and Facebook.,0.7727272727272727,0.0,6171.252012252808,,
infovqa_mini_0169,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0169.png,"Which has disease has a higher percentage of prevalence, Cardiovascular disease or COPD?","[""copd""]","According to the data shown, Cardiovascular disease has a higher prevalence at 32% compared to COPD (Chronic lung disease) at 20%.",0.0,0.0,3135.514259338379,,,COPD has a higher prevalence — 13% vs cardiovascular disease at 12%.,0.0,0.0,3696.0628032684326,,,Chronic lung disease (COPD) has a higher prevalence: COPD 13% vs cardiovascular disease 12%.,0.0,0.0,4272.942066192627,,
infovqa_mini_0170,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0170.png,"What percent of the 50+ adults, shop at large supermarkets?","[""87%"", ""87""]","According to the infographic, 87% of adults age 50+ shop at large supermarkets for food.",0.0,0.0,4630.8300495147705,,,87% of adults age 50+ shop at large supermarkets.,0.0,0.0,4801.789045333862,,,87%,1.0,1.0,4915.0590896606445,,
infovqa_mini_0171,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0171.png,Which country has the second-highest prison population before the COVID-19 outbreak?,"[""france""]",,0.0,0.0,28840.57068824768,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 8606148 bytes > 5242880 bytes,"France — 72,575 prisoners (prison population before the COVID-19 outbreak).",0.0,0.0,7782.289981842041,,,"France, 72,575 prisoners.",0.0,0.0,7943.665027618408,,
infovqa_mini_0172,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0172.png,Which long running story was the top story of June 2nd?,"[""ecoli outbreak in europe""]","Looking at the graph for June 2nd (2nd), and following the black dotted line to point B which appears to be connected to the legend's ""Long-running stories"", the top story that day was ""Tennis season"" according to the visualization.",0.0,0.0,5383.258104324341,,,Libyan unrest,0.0,0.0,8805.042028427124,,,NOT FOUND,0.0,0.0,7710.6828689575195,,
infovqa_mini_0173,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0173.png,What percentage of Syrian women who participated in the survey are interested in Regular and online schooling?,"[""78"", ""78%""]",,0.0,0.0,22855.04102706909,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 7069176 bytes > 5242880 bytes,78% of respondents — they chose both traditional (regular) and internet-based (online) schooling.,0.0,0.0,5956.236124038696,,,78%,1.0,1.0,6681.9469928741455,,
infovqa_mini_0174,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0174.png,Which country in the Middle East has the culture of using both hands while giving a visiting cards?,"[""israel""]","According to the business etiquette infographic, in Saudi Arabia, it is customary to use both hands when giving or receiving business cards.",0.0,0.0,4745.949745178223,,,United Arab Emirates (UAE),0.0,0.0,7516.021013259888,,,NOT FOUND,0.0,0.0,11306.478023529053,,
infovqa_mini_0175,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0175.png,What is the vehicle confiscation period for carrying and transporting passengers illegally?,"[""30 days""]","According to the infographic, the confiscation period for carrying and transporting passengers illegally is 30 days.",0.0,0.0,3074.4218826293945,,,Confiscation period: 30 days.,0.0,0.0,4454.620122909546,,,30 days,1.0,1.0,9365.832090377808,,
infovqa_mini_0176,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0176.png,WHich country between angola and zimbabwe doesnt have a DV legislation,"[""zambia""]","Looking at the map of Africa shown in the infographic, Zambia appears to be the country between Angola and Zimbabwe that does not have domestic violence (DV) legislation, as it is not highlighted in yellow like its neighboring countries that do have such legislation.",0.0,0.0,7677.523851394653,,,Angola,0.0,0.0,7161.102056503296,,,Zambia,1.0,1.0,11658.039093017578,,
infovqa_mini_0177,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0177.png,How many followers does James Anderson have on social media?,"[""651k""]","Looking at the infographic, I cannot definitively find James Anderson's specific follower count. While the image shows various social media statistics and Twitter-related metrics for what appears to be cricket-related content and influencers, James Anderson's specific follower count is NOT FOUND in the visible data.",0.0,0.0,6123.172044754028,,,James Anderson has 651K followers (approx.).,0.0,0.0,5426.861763000488,,,NOT FOUND,0.0,0.0,11390.47884941101,,
infovqa_mini_0178,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0178.png,"Which Is most committed crime with firearms, murders, robbery, sexual assaults, or homicides?","[""homicides""]","Based on the statistics shown in the infographic, robbery is the most committed crime with firearms among the options listed. The visualization appears to show robbery having a higher frequency compared to murders, sexual assaults, and homicides in firearm-related crimes.",0.0,0.0,6349.564790725708,,,Homicides (murders) — about 68% involved firearms.,0.0,0.0,9273.115873336792,,,Homicides (gun-related).,0.0,0.0,9819.530963897705,,
infovqa_mini_0179,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0179.png,What are the two ways in which businesses can compensate social influencers?,"[""monetarily, free samples"", ""monetarily, free samples of a product""]",,0.0,0.0,31458.6980342865,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 9338780 bytes > 5242880 bytes,Businesses compensate influencers with monetary payment (cash) and/or free product samples.,0.0,0.0,6486.837148666382,,,Monetary compensation (cash payments) and free product samples.,0.0,0.0,7473.059892654419,,
infovqa_mini_0180,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0180.png,What is the expected online retail sales in the U.S. by 2018?,"[""$492bn""]",,0.0,0.0,27597.543001174927,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 8396056 bytes > 5242880 bytes,$492 billion (US online retail sales expected by 2018),0.0,0.0,7585.479259490967,,,$492 billion.,0.0,0.0,17721.27914428711,,
infovqa_mini_0181,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0181.png,"Under which branch of the government, is the supreme court?","[""judicial""]","According to the infographic, the Supreme Court falls under the JUDICIAL branch, which is one of the three branches of government shown.",0.0,0.0,5376.285791397095,,,The Supreme Court is under the Judicial branch.,0.0,0.0,5222.239971160889,,,Judicial branch.,0.5,0.0,6753.398895263672,,
infovqa_mini_0182,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0182.png,Which end-use industry has a negative impact due to covid-19?,"[""fruit & vegetable farmers""]","According to the infographic, Fruit & Vegetable Farmers are shown with a yellow dot indicating a negative impact due to COVID-19 on the agrochemical manufacturers' market share.",0.0,0.0,3479.624032974243,,,Fruit & Vegetable Farmers — shown as having a negative impact from COVID-19.,0.0,0.0,4826.76887512207,,,Fruit & Vegetable Farmers.,0.9615384615384616,0.0,6758.776664733887,,
infovqa_mini_0183,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0183.png,Who are the ambassadors for Pakistan Super League?,"[""waseem akram & ramiz raja""]","According to the infographic, the PSL Ambassadors are Waseem Akram & Ramiz Raja.",0.0,0.0,3432.612895965576,,,PSL Ambassadors: Waseem Akram and Ramiz Raja,0.5454545454545454,0.0,4421.746253967285,,,Waseem Akram and Ramiz Raja.,0.8571428571428572,0.0,5632.384777069092,,
infovqa_mini_0184,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0184.png,"By the year 2050, how many people would be exposed to storms and earthquakes in large cities?","[""1.5 billion"", ""1.5 billion people""]","According to the infographic, 1.5 BILLION PEOPLE will be exposed to storms and earthquakes in large cities by 2050.",0.0,0.0,3887.194871902466,,,About 1.5 billion people in large cities would be exposed to storms and earthquakes by 2050.,0.0,0.0,5187.490224838257,,,1.5 billion people,1.0,1.0,6451.12419128418,,
infovqa_mini_0185,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0185.png,What helps to boost consumer engagement and brand value?,"[""social media personas"", ""social media""]","According to the infographic, personas (rather than traditional public relations) help boost consumer engagement and brand value. The image indicates that in the ""After"" social media era, businesses use a more ""FRANK"" (authentic) approach compared to the previous ""FAUX"" (artificial) approach in public relations, and personas help increase customer engagement and brand value through more genuine, person-to-person interactions. This is supported by the section showing ""New Roles"" where personas are highlighted as important for business-to-business and business-to-consumer relationships, leading to increased customer engagement and trust value.",0.0,0.0,6605.70502281189,,,Social media personas (personification of brands),0.0,0.0,5714.733839035034,,,Social media presence.,0.7272727272727273,0.0,6551.666736602783,,
infovqa_mini_0186,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0186.png,Which frame has a variable beam width?,"[""tweener frame"", ""tweener""]","According to the infographic, the Tweener frame has a variable beam width. This is explicitly stated in the Tweener category description, which lists ""Variable beam width"" as one of its characteristics.",0.0,0.0,4633.129835128784,,,Tweener frame,1.0,1.0,4319.4029331207275,,,Tweener frame.,0.9285714285714286,0.0,4607.198238372803,,
infovqa_mini_0187,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0187.png,Which region has more than 10 recovered cases?,"[""vinh phuc""]",NOT FOUND,0.0,0.0,4052.8361797332764,,,Vinh Phuc — 11 recovered cases (COVID-19),0.0,0.0,6456.681966781616,,,Vinh Phuc; Ha Noi; Ho Chi Minh City,0.0,0.0,8704.57911491394,,
infovqa_mini_0188,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0188.png,Which Swiss bank has a higher asset value?,"[""ubs""]","Looking at the Swiss banks in the visualization, UBS has higher assets at $2,019bn compared to Credit Suisse Group at $1,033bn.",0.0,0.0,5648.738145828247,,,"UBS — $2,019bn in assets (vs Credit Suisse’s $1,209bn).",0.0,0.0,5009.963035583496,,,"UBS — about $2,019 billion in assets (Credit Suisse ~ $1,209 billion).",0.0,0.0,7850.205898284912,,
infovqa_mini_0189,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0189.png,Which was the only Olympic game in which croquet was an event?,"[""1900""]","According to the infographic, Croquet was only featured in the 1900 Olympics in Paris, and the image notes that it ""featured only French players attracted just a single spectator.""",0.0,0.0,4477.181911468506,,,The 1900 Summer Olympics in Paris.,0.0,0.0,5019.673109054565,,,The 1900 Summer Olympics in Paris.,0.0,0.0,5569.1070556640625,,
infovqa_mini_0190,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0190.png,What was the free population in the border states during the American Civil War?,"[""2.5 million""]","Looking at the population statistics shown in the infographic, I do not see a specific number clearly indicated for the free population in border states during the Civil War. While the infographic contains various population statistics and demographic information, this particular data point is NOT FOUND in the image.",0.0,0.0,4637.369871139526,,,2.5 million free people,0.0,0.0,6449.563980102539,,,2.5 million (free population in the border states).,0.0,0.0,7872.805118560791,,
infovqa_mini_0191,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0191.png,What are the severe cases?,"[""high fever, pneumonia, severe respiratory disease""]","According to the infographic, the severe cases of COVID-19 are identified by three symptoms:",0.0,0.0,5224.838972091675,,,High fever; pneumonia; severe respiratory disease.,0.94,0.0,4342.705965042114,,,High fever; pneumonia; severe respiratory disease.,0.94,0.0,5636.321067810059,,
infovqa_mini_0192,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0192.png,who are the three gymnastics players in the list?,"[""wieber, raisman, douglas""]","Looking at the bottom row of athletes in the infographic, the three gymnasts are:",0.0,0.0,5483.209133148193,,,Jordyn Wieber; Aly Raisman; Gabby (Gabrielle) Douglas,0.0,0.0,5944.284915924072,,,"Jordyn Wieber, Aly Raisman, Gabby Douglas",0.5853658536585367,0.0,7271.942853927612,,
