sample_id,image_path,ground_truth,language,dataset,prediction_azure_intelligence,inference_time_ms_azure_intelligence,tokens_used_azure_intelligence,error_azure_intelligence,prediction_donut,inference_time_ms_donut,tokens_used_donut,error_donut,prediction_mistral_document_ai,inference_time_ms_mistral_document_ai,tokens_used_mistral_document_ai,error_mistral_document_ai
icdar_tr_img_03121,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03121.jpg,"85
欢迎购买异地票、返程票
农民工团体票预订专口
农民工返程票发售专口","Chinese, Latin",ICDAR_mini,"85
欢迎购买异地票,返程票
农民工团体票预订专口
农民工返程票发售专口",2539.3521785736084,,,<s_menu><s_nm> 农民工团体禀预订专口农民工返程票发售专口否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则否则,7254.763126373291,,,"# 06 欢迎你安身地景，返程票 

农民工团体票预订专口农民工返程票发售专口",1318.755865097046,,
icdar_tr_img_03127,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03127.jpg,"红旗漫卷
freely
wave
flag
Red","Chinese, Latin",ICDAR_mini,"红旗漫卷
Red flag wave freely",9382.26318359375,,,<s_menu><s_nm> Red flag wave freely</s_total>,504.06813621520996,,,"![img-0.jpeg](img-0.jpeg)

Red flag wave freely",2568.1369304656982,,
icdar_tr_img_03135,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03135.jpg,"为了老人和孩子的
安全请您不要在平台内
进行球类运动
裕展物业
MGPM","Chinese, Latin",ICDAR_mini,"为了老人和小孩的
安全请您不要在平台内
进行球类运动
裕展物业
MGPM",2604.2981147766113,,,<s_menu><s_nm>,457.64613151550293,,,"# 为了老人和小孩的健康，我会增加不便在平台内进行销售额的

![img-0.jpeg](img-0.jpeg)",2429.2359352111816,,
icdar_tr_img_03137,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03137.jpg,逸林,Chinese,ICDAR_mini,逸林,2567.9550170898438,,,<s_menu><s_nm>,438.25793266296387,,,"# 遊林

![img-0.jpeg](img-0.jpeg)",1333.5862159729004,,
icdar_tr_img_03155,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03155.jpg,"融科资讯中心
Raycom
InfoTech
Park
中关村南三街
Zhongguancun
South
Third
Street
北四环路
North
4th
Ring
Road
融科资讯中心A座
Raycom
InfoTech
Park
A
中国银行
Bank
of
China
浮士德法餐
Firstar
俏江南餐厅
South
Beauty
Restaurant
融科资讯中心C座
Raycom
InfoTech
Park
C","Mixed, Chinese, Latin",ICDAR_mini,"融科资讯中心
Raycom InfoTech Park
中关村南三街
Zhongguancun South Third Street
↑
北四环路
North 4th Ring Road
融科资讯中心A座
Raycom InfoTech Park A
中国银行
Bank of China
浮士德法餐
Firstar
俏江南餐厅
South Beauty Restaurant
->
融科资讯中心C座
Raycom InfoTech Park C",2553.2610416412354,,,<s_menu><s_nm> Raycom InfoTech Park</s_nm><s_unitprice> Zhonggaucanun South Third Street</s_nm><s_unitprice> North 4th Ring Road</s_nm><s_unitprice> Raycom InfoTech Park A</s_nm><s_unitprice> RAMPTONE</s_unitprice><s_cnt> 4★團<s_menuqty_cnt> 4th Buenos</s_menu><s_sub_total><s_subtotal_price>,847.9859828948975,,,"# 融科资讯中心
Raycom InfoTech Park

→ 中关村南三街
Zhongguancun South Third Street

↑ 北四环路
North 4th Ring Road

→ 融科资讯中心A座
Raycom InfoTech Park A

中国银行 Bank of China
浮士德法餐 Firstar
俏江南餐厅 South Beauty Restaurant

→ 融科资讯中心C座
Raycom InfoTech Park C",2764.695167541504,,
icdar_tr_img_03160,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03160.jpg,"玛花纤体
R
成功纤体
Marie
France
Bodyline
就是女人成功的开始
TM
NEW
BODY
NEW
LIFE
纤变精彩人生
纤体前的Sabrina
100%
3372-7383
www.mariefrance.com.cn
直营店","Mixed, Chinese, Latin",ICDAR_mini,"玛花纤体 Marie France Bodyline
®
NEW BODY
NEW LIFE
变
精
彩
纤
人
生
纤体前的Sabrina
03372-7383
100%
直营店
www.mariefrance.com.cn
就是女人成功的开始
成功纤体",4899.4140625,,,<s_menu><s_nm> Worle Fronce Bodyline</s_total>,688.7171268463135,,,"![img-0.jpeg](img-0.jpeg)

![img-1.jpeg](img-1.jpeg)

![img-2.jpeg](img-2.jpeg)

![img-3.jpeg](img-3.jpeg)

**航天科技股份有限公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**

**中国最大的电子商务服务公司**",2825.2367973327637,,
icdar_tr_img_03166,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03166.jpg,"残疾人专用
for
Special
deformed","Chinese, Latin",ICDAR_mini,"残疾人专用
Special for deformed",2460.664987564087,,,<s_menu><s_nm> 残疾人专用 Special for deformed</s_total>,528.0709266662598,,,"# 我家人专用

Special for deformed

![img-0.jpeg](img-0.jpeg)",1330.0011157989502,,
icdar_tr_img_03181,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03181.jpg,"秀水街
SILK
STREET","Chinese, Latin",ICDAR_mini,SILKESTREET,2454.0250301361084,,,<s_menu><s_nm>,434.86499786376953,,,.,1622.2212314605713,,
icdar_tr_img_03237,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03237.jpg,"###
中国驰名商标
长白山
R
世界三大天然优质水源之一
###
联合国人与生物圈自然保护区
泉阳泉
国际饮水组织示范水源
中国长白山矿泉水加工区
企业通过
ISO9001国际质量管理体系认证
ISO14001国际环境管理体系认证
HACCP食品安全管理体系认证
陈云夫人、著名营养学家于若木
曾为泉阳泉题词:
“长白山第一甘泉”","Mixed, None, Chinese, Latin",ICDAR_mini,"®
中国驰名商标
长白山
世界三大天然优质水源地之一
联合国人与生物圈自然保护区
泉阳泉
国际饮水组织示范水源
中国长白山矿泉水加工区
企业通过
ISO9001国际质量管理体系认证
ISO14001国际环境管理体系认证
HACCP食品安全管理体系认证
陈云夫人、著名营养学家于若木
曾为泉阳泉题词:
“长白山第一甘泉”",2602.792978286743,,,<s_menu><s_nm> ★台レ 世界三大天然化妝水源地之一</s_price><sep/><s_nm> 联合国占生命圈自然保护顶级 员贸易<sep/><s_nm> 具备权限来源 于澳大利亚各大物流企业运注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册注册,6745.033025741577,,,"# 中国驰名商标

长白山
世界三大天然优质水源地之一
联合国人与生物圈自然保护区

泉阳泉
国际饮水组织示范水源
中国长白山矿泉水加工区

企业通过
ISO9001国际质量管理体系认证
ISO14001国际环境管理体系认证
HACCP食品安全管理体系认证

陈云夫人、著名营养学家于若木
曾为泉阳泉题词：
“长白山第一甘泉”",1884.8059177398682,,
icdar_tr_img_03241,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03241.jpg,"國際會議大酒店
HOTEL
CONFERENCE
RNATIONAL
热烈祝贺全国检察机关案件管理工作推进会隆重召开!","Chinese, Latin",ICDAR_mini,"國際會
義大酒
RNATIONAL CONFERENCE HOTEL
热烈祝贺全国检察机关案件管理工作推进会隆重召开!",2564.4428730010986,,,<s_menu><s_nm> RNATIONAL CONFERENCE HOTEL</s_total>,1050511.421918869,,,"# 购修育养成大师

## RATIONAL CONFERENCE HOTEL

热烈祝贺全国检察机关案件管理工作推进会隆重召开！",1691.9360160827637,,
icdar_tr_img_03286,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03286.jpg,"三门峡西站
严禁携带易燃、易爆、危险品进站上车!
加强环境保护走可持续发展道路",Chinese,ICDAR_mini,"AU
A
严禁携带易燃、易爆、危险品进站上车!
加强环境保护走可持续发展道路
N",2532.481908798218,,,<s_menu><s_nm> SUS,470.32809257507324,,,"![img-0.jpeg](img-0.jpeg)

# 2014",1640.955924987793,,
icdar_tr_img_03291,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03291.jpg,"全国重点文物保护单位
十三陵-长陵
中华人民共和国国务院
一九六一年三月四日公布
北京市文物事业管理局一九八一年七月立
入口
Entrance
出口
Exit","Chinese, Latin",ICDAR_mini,"全国重点文物保护单位
十三陵-长陵
中华人民共和国国务院
一九六一年三月四日公布
北京市文物事业管理局一九八一年七月立。
入口
Entrance
出口
Exit",2619.71116065979,,,<s_menu><s_nm> + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + +,1958735.9590530396,,,"全国重点文物保护单位

# 十三陵-长陵

中华人民共和国国务院
一九六一年三月四日公布
北京市文物事业管理局一九八一年七月立

![img-0.jpeg](img-0.jpeg)",1848.1111526489258,,
icdar_tr_img_03306,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03306.jpg,"吧
网
WC","Chinese, Latin",ICDAR_mini,"吧
-
网
WC",2453.9403915405273,,,<s_menu><s_nm>,913385.9531879425,,,# ![img-0.jpeg](img-0.jpeg),1269.9248790740967,,
icdar_tr_img_03314,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03314.jpg,天津南站,Chinese,ICDAR_mini,天 津 南站,2465.3608798980713,,,<s_menu><s_nm> 其羋 堉,464.76197242736816,,,"![img-0.jpeg](img-0.jpeg)
天津市",1068.897008895874,,
icdar_tr_img_03316,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03316.jpg,"华尔街英语
ENGLISH
WALL
STREET
1972
ANNIVERSARY
2012
40
th
40085
40085
中关村广场购物中心B1层A区","Mixed, Chinese, Latin",ICDAR_mini,"街
尔
英
华
语
WALL STREET ENGLISH
1972
40 th ANNIVERSARY
2012
40085 40085
中关村广场购物中心B1层A区",2755.246877670288,,,<s_menu><s_nm> WALL STREET ENGLISH</s_nm><s_num> 40mAhANNIVERSARY</s_nm><s_num> 40mAhmas<s_num> 40085</s_num><s_price> 2012</s_price></s_menu><s_total><s_total_price> 40085</s_total_price><s_creditcardprice> 40085</s_creditcardprice></s_total>,745.5379962921143,,,"![img-0.jpeg](img-0.jpeg)

# 40085 40085

中央财产预算物中心B1总A区",2949.5182037353516,,
icdar_tr_img_03320,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03320.jpg,"跆拳道馆
成人跆拳道198元
道服
(5折)
中关村文化体育中心
P
Zhongguancun
Culture
Sports
and
Center","Chinese, Latin",ICDAR_mini,"跆
拳
道
馆
成人跆拳道198元
道服
(5折)
P
中关村文化体育中心
Zhongguancun Culture and Sports Center
II",4858.268976211548,,,<s_menu><s_nm>,450.38318634033203,,,"![img-0.jpeg](img-0.jpeg)

# 关爱文化体育中心 

Chongguanqun Culture and Sports Center",2796.555995941162,,
icdar_tr_img_03342,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03342.jpg,"东风日产
你快!
你走先...",Chinese,ICDAR_mini,"东风日产
你快!
你老先 ···",2495.5878257751465,,,<s_menu><s_nm>,427.8829097747803,,,"![img-0.jpeg](img-0.jpeg)

# ![img-1.jpeg](img-1.jpeg)

![img-2.jpeg](img-2.jpeg)

![img-3.jpeg](img-3.jpeg)

![img-4.jpeg](img-4.jpeg)

![img-5.jpeg](img-5.jpeg)",1744.736909866333,,
icdar_tr_img_03369,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03369.jpg,"移动智能报警平台
CASIA
中国科学院自动化研究所","Chinese, Latin",ICDAR_mini,"移动智能报警平台
CASIA
中国科学院自动化研究所",2573.2369422912598,,,<s_menu><s_nm> 憨 肖 报 警 平 合 શક્ય不然不然争议但我觉得 早就就知道所以我不知道今天我觉得 早就就知道,642.1592235565186,,,"![img-0.jpeg](img-0.jpeg)

中国科学院自动化研究所",2227.940797805786,,
icdar_tr_img_03371,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03371.jpg,"让城市更繁华
万达广场
让生活更美好
万达广场
Plaza
Wanda
make
the
prosperou
city
more
Plaza
Wanda
Better
Life
万达广场
WANDA
PLAZA","Chinese, Latin",ICDAR_mini,"万达广场 让城市更繁华
万达广场 让生活更美好
Wanda Plaza
make the city more prosperau
Wanda Haza
Better Life
万达广场
WANDA PLAZA",2584.7041606903076,,,<s_menu><s_nm> MANDA PLAZA</s_nm><s_menuqty_cnt> 1</s_menuqty_cnt></s_total>,533.3898067474365,,,"![img-0.jpeg](img-0.jpeg)

万达广场 让城市更繁华
万达广场 让生活更美好
Wanda Plaza
make the city more prosperous
Wanda Plaza
""Better Life
(1)万达广场 WANDA PLZEA",3300.696849822998,,
icdar_tr_img_03444,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03444.jpg,"北京市乡村民俗旅游户
HOUSEHOLD
TOURISM
RURAL
BEIJING
颁布
北京市乡村民俗旅游户等级评定委员会
HOUSEHOLD
TOURISM
RURAL
BEIJING
BY
ISSUED
COMMISSION
RATING
NO:MTG-0131","Chinese, Latin",ICDAR_mini,"E
北京市乡村民俗旅游户
BEIJING RURAL TOURISM HOUSEHOLD
北京市乡村民俗旅游户等级评定委员会
颁布
ISSUED BY BEIJING RURAL TOURISM HOUSEHOLD
RATING COMMISSION
NO:MTG-0131",2617.050886154175,,,<s_menu><s_nm> BEIJING RORALTOURISM HOUSEHOLD,597.445011138916,,,"# 北京市乡村民俗旅游户 <br> BEIJING RURAL TOURISM HOUSEHOLD 

## 北京市乡村民俗旅游户等级评定委员会 顾布 ISSUED BY BEIJING RURAL TOURISM HOUSEHOLD RATING COMMISSION

NO:MTG-0131",2817.58189201355,,
