sample_id,image_path,dataset,language,ground_truth,gpt-5-mini_prediction,gpt-5-mini_prompt,gpt-5-mini_inference_time_ms,gpt-5-mini_tokens_used,gpt-5-mini_error,gpt-5-mini_timestamp,gpt-5-nano_prediction,gpt-5-nano_prompt,gpt-5-nano_inference_time_ms,gpt-5-nano_tokens_used,gpt-5-nano_error,gpt-5-nano_timestamp
icdar_tr_img_05100,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05100.jpg,ICDAR_mini,"Mixed, Korean, None, Latin","U+
클
LG
한성대직영점
프리미엄
기기변경
18개월
###
###
매월
응
시
H클럽
###
인트로
무료
2편
무료
###
U+
###
멩버십
###
###
LG
본사지정
담당센터","LG U+ 한성대직영점
기기변경
LG U+
본사지정
담당센터",Extract all text from this document image,8690.318822860718,,,2025-12-23T22:29:41.725481,"LG U+ 한성대직영점
기기변경
LG U+
본사지정
담당센터",Extract all text from this document image,10346.712112426758,,,2025-12-23T23:18:39.018563
icdar_tr_img_05112,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05112.jpg,ICDAR_mini,"Latin, None, Korean","산림비즈니스
연구사업단
융복합형
개발
Business
작동중
Forest
CCTV
Integrated
telecop
Kt
###
for
Center
821-5112
Research
TIONAL","Extracted text (readable):

- 융복합형 산림비즈니스
- 개발 연구사업단
- Research Center for Integrated Forest Business

Notes:
- There is a small red/white sticker on the window with text that is too small/blurred to read from this image.",Extract all text from this document image,12350.22521018982,,,2025-12-23T22:03:19.317438,"- 융복합형 산림비즈니스
- 개발 연구사업단
- Research Center for Integrated Forest Business

(Note: A circular logo is present but its text is not legible in the image.)",Extract all text from this document image,15277.795791625977,,,2025-12-23T22:49:36.777885
icdar_tr_img_05136,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05136.jpg,ICDAR_mini,"Latin, None, Korean","자담배
###
청춘
와인
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
SKY
BLUE
###
20
###
음악연구소
뮤직홈
가능한...”
“처음
배우는
사람도
입단","“처음 배우는 사람도 입단 가능한...”

뮤직홈 음악연구소

(또 보이는 텍스트 — 판독 불확실)
- SILVER (파란 팩)
- Shinwon Cafe (간판, 불확실)
- 자담배 (세로 간판, 불확실)

참고: 위 괄호 안 항목은 이미지 해상도/각도 때문에 판독이 불확실합니다.",Extract all text from this document image,11200.579166412354,,,2025-12-23T22:07:22.209582,"Text extracted from the image:

- 뮤직홈 음악연구소
- “처음 배우는 사람도 입단 가능한…”",Extract all text from this document image,15059.394121170044,,,2025-12-23T22:53:43.240254
icdar_tr_img_05146,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05146.jpg,ICDAR_mini,"Latin, None, Korean","###
###
###
###
###
대
문
###
###
###
중
서울
특별시
###
###
###
###
###
###
###
예친분
###
###
###
###
###
大
###",서울특별시,Extract all text from this document image,10341.197729110718,,,2025-12-23T22:07:41.153508,서울특별시,Extract all text from this document image,8882.671117782593,,,2025-12-23T22:54:07.477964
icdar_tr_img_05153,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05153.jpg,ICDAR_mini,"Latin, Korean","비상문
EXIT
3
사용할수없음
법정장소에는
2
하는
걸치되어이
유도둥이","비상문
EXIT
유도등이 설치되어야 하는 법정장소에는 사용할 수 없음
3 2",Extract all text from this document image,15973.014116287231,,,2025-12-23T22:10:26.532450,"- EXIT
- 비상문
- EXIT (appears together with 비상문)
- 32

Note: There is a small line of Korean text along the bottom edge that is too blurry to read accurately in this image.",Extract all text from this document image,13716.883182525635,,,2025-12-23T22:56:56.254120
icdar_tr_img_05175,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05175.jpg,ICDAR_mini,"Latin, Symbols, None, Korean","낙원
떡방앗간
2813
763
-
명륜길
###
48","낙원
떡방앗간
763-2813

명륜길
48",Extract all text from this document image,9578.1729221344,,,2025-12-23T22:40:44.567338,"- 낙원
- 떡방앗간
- 763-2813
- 명동길
- Myeongdong-gil
- 48",Extract all text from this document image,9959.786891937256,,,2025-12-23T23:31:07.291659
icdar_tr_img_05182,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05182.jpg,ICDAR_mini,"Latin, Korean","후불
입니다.
계산은
안립니다
take-out
음료는
take-out
없어서..ᄁ
컵이
OKPOS","계산은 후불입니다.
음료는 take-out 안됩니다
take-out 컵이 없어서.. ㅠ
OKPOS",Extract all text from this document image,8342.82898902893,,,2025-12-23T22:09:13.447060,"계산은 부담입니다.
음료는 take-out 안됩니다
take-out 컵이 없어서 ..ㅠ",Extract all text from this document image,10136.595964431763,,,2025-12-23T22:55:39.766119
icdar_tr_img_05183,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05183.jpg,ICDAR_mini,"Latin, None, Korean","###
###
###
###
###
###
###
###
###
###
###
실크빙수
###
###
신규가입
###
복권
기기변경
###
중
사용을
###
연결
GIGA
###
무료
###
###
###
###
###
판매점
나눔
6/45
Lotto
6
45
520
복권
연금
즉석식복권
스피또
없습니다.
수
판매할
없습니다.
복권을
에게는
수
초과할
미만)
###
19세
(만
###
청소년
1인
매는
###
###","복권
판매점

나눔 Lotto 6/45
연금복권 520
즉석복권 스피또

청소년(만 19세 미만)에게는 복권을 판매할 수 없습니다.
복권의 판매는 1인 1회 10만원을 초과할 수 없습니다.",Extract all text from this document image,9390.653848648071,,,2025-12-23T22:06:24.134693,,Extract all text from this document image,15288.697957992554,,,2025-12-23T22:52:40.396350
icdar_tr_img_05200,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05200.jpg,ICDAR_mini,"None, Korean","월풀빨래방
###
###
###
###
###
###","월풀
빨래방

(주변의 작은 광고 글자들은 부분적으로 가려져 있어 판독이 불확실합니다.)",Extract all text from this document image,13290.141105651855,,,2025-12-23T22:31:36.201815,,Extract all text from this document image,16791.89705848694,,,2025-12-23T23:20:41.588174
icdar_tr_img_05206,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05206.jpg,ICDAR_mini,Korean,"출차주의
외부차량진입금지","출차주의

외부 차량 진입금지",Extract all text from this document image,8320.372343063354,,,2025-12-23T22:03:06.967021,"출차 주의
외부 차량 진입 금지",Extract all text from this document image,14686.733961105347,,,2025-12-23T22:49:21.499777
icdar_tr_img_05216,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05216.jpg,ICDAR_mini,"Latin, Mixed, Korean","한
솥
따끈한
도시락
T.825-7785~6
궁돌오L3번길
###
###
###
###
""쓰레기는
82
솥
###
한
래
###
###
###
###
###
###
3식기반납하는
###
###
###
###
###
###
###
###
###","따끈한 도시락
한솥
T.825-7785~6
82",Extract all text from this document image,9748.454809188843,,,2025-12-23T22:20:03.286194,"- 따끈한 도시락
- 한글
- T.825-7785~6
- 82",Extract all text from this document image,13381.578922271729,,,2025-12-23T23:08:01.921641
icdar_tr_img_05223,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05223.jpg,ICDAR_mini,"Latin, Korean","네이처
멤버스데이
###
###","네이처
멤버스데이",Extract all text from this document image,8350.551128387451,,,2025-12-23T22:09:31.133818,"네이처
멜버스데이",Extract all text from this document image,8908.707857131958,,,2025-12-23T22:55:59.939351
icdar_tr_img_05246,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05246.jpg,ICDAR_mini,"Symbols, None, Latin, Korean, Mixed","프렌치
르
Le
Panier
레스토랑
빠니에
Bleu
###
###
&
웰빙
하
핸드드립
츄[HUE]
###
하우스
전문카페
블루
###
2
###
&
와인바","Le Panier Bleu

리빠니에 블루

프렌치 레스토랑 & 핸드드립 전문카페 & 와인바

(Background / stair signage, best-effort)
[HUE] hair
하우스
hair",Extract all text from this document image,15303.229093551636,,,2025-12-23T22:05:42.412268,,Extract all text from this document image,15076.377868652344,,,2025-12-23T22:51:48.030373
icdar_tr_img_05257,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05257.jpg,ICDAR_mini,"Latin, Korean","우수협력업체
H
H
현대하이카다이렉트
현대해상화재보험","우수협력업체

H 현대해상화재보험
H 현대하이카다이렉트",Extract all text from this document image,7686.982870101929,,,2025-12-23T22:03:34.571184,"- 우수협력업체
- H 현대해상화재보험
- H 현대하이카다이렉트",Extract all text from this document image,12786.445140838623,,,2025-12-23T22:49:57.972339
icdar_tr_img_05262,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05262.jpg,ICDAR_mini,Korean,"주의!
열차와
넓음
간격
승강장","주의! 열차와
승강장 간격 넓음",Extract all text from this document image,7741.074323654175,,,2025-12-23T22:02:48.626928,"주의!
열차와
승강장 간격 넓음",Extract all text from this document image,8709.61308479309,,,2025-12-23T22:48:55.586502
icdar_tr_img_05273,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05273.jpg,ICDAR_mini,Korean,"블라스트
블라스트
(1장
4,500원)","블라스트
블라스트
(1장 4,500원)",Extract all text from this document image,7999.517917633057,,,2025-12-23T22:06:14.743395,"- 블라스트
- 블라스트
- (1장 4,500원)",Extract all text from this document image,8787.657976150513,,,2025-12-23T22:52:25.107247
icdar_tr_img_05282,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05282.jpg,ICDAR_mini,"Latin, Korean","사
일가지
심층보습
###
pm8:00
바다의
갚은
하와이코나
914m
해양심층수
OH
###
OB","○ ○ 깊은 바다의 심층보습 ○ ○
하와이코나 914m
해양심층수",Extract all text from this document image,9089.946985244751,,,2025-12-23T22:19:15.108121,"깊은 바다의 심층보습
하와이코나 914m
해양심층수",Extract all text from this document image,8613.651990890503,,,2025-12-23T23:07:07.202087
icdar_tr_img_05311,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05311.jpg,ICDAR_mini,"Latin, Symbols, None, Korean","대학로틴틴
###
연
인터파크
2012.2013.2014.20
예
연속
5년
옥
성공했잖아
때
이거
보고
첫
데이트
###
연극
추천했어
엄청
주위에
네
최고!
옥탑방고양이
왔어요.
최고야
진짜
재관람하러
져!
예약이요.
고
두장
기다려주세요!
잠시만
###
###
###
###
대학로
에게
∣
02-764-8760
###
[주]
문의
∣
###
[주]
제작
어린이
잡고
꼭
손잡고
손잡이는
탑승하세요
황색선
안에","대학로틴틴

첫 데이트 때 이거 보고 성공했잖아
주위에 엄청 추천했어
진짜 옥탑방고양이 최고야 최고!

네 저!

재관람하러 왔어요. 두장 예약이요.

2012,2013,2014,2015
5년 연속 예매 (부분 가독 불명)

옥탑방 고양이 (포스터 제목)

(아래 에스컬레이터 옆 원형 스티커와 작은 안내 아이콘의 세부 문구는 이미지상 작고 흐려 정확히 판독되지 않습니다.)",Extract all text from this document image,15215.883016586304,,,2025-12-23T22:14:21.119294,,Extract all text from this document image,17281.99791908264,,,2025-12-23T23:01:25.319778
icdar_tr_img_05352,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05352.jpg,ICDAR_mini,"Symbols, Korean, None, Latin","LACQUER
STICK
LACQUER
STICK
HOT
01
가십
선명한
완벽한
컬러
발색력
&
스틱라커
핏팅력의
새미매트
###","Stick LACQUER
Stick LACQUER
HOT 01 가십
선명한 발색력 & 완벽한 컬러
핏팅력의 새미매트 스틱라커",Extract all text from this document image,12490.11516571045,,,2025-12-23T22:13:48.055880,,Extract all text from this document image,17332.664012908936,,,2025-12-23T23:00:40.355223
icdar_tr_img_05363,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05363.jpg,ICDAR_mini,"Mixed, Korean, Latin","지하1-2층
쇼핑타운
C동,
B,
A,
의류부자재","A, B, C동, 쇼핑타운 지하1~2층
의류부자재",Extract all text from this document image,8388.796329498291,,,2025-12-23T22:26:58.202954,"A, B, C동, 쇼핑타운 지하1~2층
의류부자재",Extract all text from this document image,8630.49292564392,,,2025-12-23T23:15:41.452884
icdar_tr_img_05370,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05370.jpg,ICDAR_mini,Korean,담배,닭발,Extract all text from this document image,11433.419942855835,,,2025-12-23T22:07:01.839585,담배,Extract all text from this document image,8190.528869628906,,,2025-12-23T22:53:17.326087
icdar_tr_img_05372,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05372.jpg,ICDAR_mini,"Latin, None, Korean","###
911
SEGURITY
첨단전자경비시스템
011","Extracted text (from the visible signs):

- 첨단전자경비시스템
- 011

Additional small/unclear text on the security camera (partially visible): ""security"" (uncertain / partially obscured).",Extract all text from this document image,11184.79323387146,,,2025-12-23T22:33:07.844271,"- 첨단전자경비시스템
- 041

(The camera has a small unreadable label; not legible in the image.)",Extract all text from this document image,11362.144947052002,,,2025-12-23T23:22:22.453987
icdar_tr_img_05382,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05382.jpg,ICDAR_mini,"Korean, None, Latin","81
치즈피자
###","치즈피자

(Characters top→bottom: 치 / 즈 / 피 / 자)

81",Extract all text from this document image,8601.823091506958,,,2025-12-23T22:07:30.811878,,Extract all text from this document image,15353.80482673645,,,2025-12-23T22:53:58.594706
icdar_tr_img_05406,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05406.jpg,ICDAR_mini,"Korean, None, Latin","매매
###
###
###
###
###
###
###
전월세
###
###
###
###
###
###
###
###
###
###
투자상담","매매 전월세 투자상담

(또한 이미지의 작은 스티커와 붙임쪽지에는 아주 작은 글자가 있으나 해상도로 인해 판독 불가)",Extract all text from this document image,8331.938982009888,,,2025-12-23T22:31:12.804542,"- 매매전월세투자상담

Note: A small white flyer attached to the column is present but its text is not legible in the image.",Extract all text from this document image,11255.888938903809,,,2025-12-23T23:20:11.333266
icdar_tr_img_05413,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05413.jpg,ICDAR_mini,"Latin, None, Korean","왕갈비탕
어린이보호구역
여기부터
냉면
속도를
줄이시오
어린이보호
안신
###
###
###
N
###
###
###
###
주차금지
###
###
협조
부탁드립니다
###
갈비정원","Detected text (grouped by location). Korean text is transcribed exactly as it appears:

Main banner (large, vertical):
- 왕
- 갈
- 비
- 탕
- 냉
- 면

Top-left yellow/blue sign:
- 어린이보호구역
- 여기부터
- 속도를 줄이시오

Orange cone sign (near scooter):
- 주차금지

(There are small unreadable/partial stickers and tiny text on the pole and near the cone that are not legible in the image.)",Extract all text from this document image,13213.621854782104,,,2025-12-23T22:35:24.360953,,Extract all text from this document image,16588.853120803833,,,2025-12-23T23:25:08.241534
icdar_tr_img_05420,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05420.jpg,ICDAR_mini,"Korean, None, Latin","###
###
###
###
###
###
XIAOM
###
연에인
""스타롤""
입소문
올리브영
런칭","연예인 입소문 ""스타롤"" 올리브영 런칭

MI STORE

XIAOMI

(Music Sound) [logo text, approximate]",Extract all text from this document image,10513.94271850586,,,2025-12-23T22:38:26.227058,"연예인 입소문 ""스타롤"" 올리브영 런칭
XIAOMI
MI STORE",Extract all text from this document image,12771.16322517395,,,2025-12-23T23:28:29.125494
